Source URL,Title,Long Volume,Issue Vol.,Issue No.,Month,Year,Abstract,Full Author,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Author 11,Author 12,Author 13,Author 14,Author 15,Author 16,Author 17,Author 18,Author 19,Author 20,Author 21,Author 22,Author 23,Author 24,Author 25,Author 26,Author 27,Author 28,Author 29,Author 30,scraped
https://www.jstor.org/stable/1912700,Arbitrage and Diversification in a General Equilibrium Asset Economy,"Vol. 56, No. 4, Jul., 1988",Vol. 56,No. 4,Jul.,1988,"This paper presents a theory of equilibrium asset pricing that generalizes the recent work of Connor. The model extends Connor's results to more general sets of asset returns and consumer preferences, introduces production, and provides a framework for analyzing exact and approximate equilibrium asset pricing. The other major contribution of the paper is the introduction of geometric arguments that exploit the properties of induced preferences over assets. This method of analyzing asset pricing provides an intuitively appealing way of analyzing equilibrium asset pricing theories.",Frank Milne,Frank Milne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1912701,Strategic Considerations in Invention and Innovation; The Case of Natural Resources Revisited,"Vol. 56, No. 4, Jul., 1988",Vol. 56,No. 4,Jul.,1988,"Dasgupta et al. (1983) showed that if a resource importing country can commit to the future development of a backstop technology, such a development program can be used strategically to affect the pricing policy of a resource supplier. The analysis showed that early invention is not always better, and it revealed the interesting possibility that by delaying development of the substitute, the importing country could benefit from a favorable production response on the part of the exporting country. In this paper we demonstrate that (i) this effect can indeed occur, but (ii) the set of parameters for which it does occur is smaller than previously realized. In the course of doing so, we develop further the intuition behind this effect.",Trond E. Olsen,Trond E. Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1912702,Aggregation of Information in Large Cournot Markets,"Vol. 56, No. 4, Jul., 1988",Vol. 56,No. 4,Jul.,1988,"Consider a homogeneous product market where firms have private information about an uncertain demand parameter and compete in quantities. We examine the convergence properties of Bayesian-Cournot equilibria as the economy is replicated and conclude that large Cournot (or almost competitive) markets do not aggregate information efficiently except possibly when the production technology exhibits constant returns to scale. Even in a competitive market there is a welfare loss with respect to the first best outcome due to incomplete information in general. Nevertheless a competitive market is efficient, taking as given the decentralized private information structure of the economy. Endogenous (and costly) information acquisition is examined and seen to imply that the market outcome always falls short of the first best level with decreasing returns to scale. The results are also shown to be robust to the addition of extra rounds of competition which allows firms to use the information revealed by past prices. Explicit closed form solutions yielding comparative static results are obtained for models characterized by quadratic payoffs and affine information structures.",Xavier Vives,Xavier Vives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1912703,"Seasonality, Cost Shocks, and the Production Smoothing Model of Inventories","Vol. 56, No. 4, Jul., 1988",Vol. 56,No. 4,Jul.,1988,"A great deal of research on the empirical behavior of inventories examines some variant of the production smoothing model of finished goods inventories. The overall assessment of this model that exists in the literature is quite negative: there is little evidence that manufacturers hold inventories of finished goods in order to smooth production patterns. This paper examines whether this negative assessment of the model is due to one or both of two features: costs shocks and seasonal fluctuations. The reasons forconsidering costs shocks is that, if firms are buffered more by cost shocks thandemand shocks, production should optimally be more variable than sales. The reasons for considering seasonal fluctuations are that seasonal fluctuations areprecisely the kinds of fluctuations that producers should most easily smooth, and that seasonally adjusted data are likely to produce spurious rejections of the production smoothing model even when it is correct. We integrate cost shocks and seasonal fluctuations into the analysis of the production smoothing model in three steps. First, we present a general production smoothing model of inventory investment that is consistent with both seasonal and nonseasonal fluctuations in production, sales, and inventories. Themodel allows for both observable and unobservable changes in marginal costs. Second, we estimate this model using both seasonally adjusted and seasonally unadjusted data plus seasonal dummies. The goal here is to determine whether the incorrect use of seasonally adjusted data has been responsible for the rejections of the production smoothing model reported in previous studies. The third part of our approach is to explicitly examine the seasonal movements in the data. We test whether the residual from an Euler equation is uncorrelated with the seasonal component of contemporaneous sales. Even if unobservable seasonal cost shocks make the seasonal variation in output greater than that in sales, the timing of the resulting seasonal movements in output should not necessarily match that of sales. The results of our empirical work provide a strong negative report on the production smoothing model, even when it includes cost shocks and seasonal fluctuations. At both seasonal and nonseasonal frequencies, there appears to be little evidence that firms hold inventories in order to smooth production. A striking piece of evidence is that in most industries the seasonal in productionclosely matches the seasonal in shipments, even after accounting for the movements in interest rates, input prices, and the weather.",Jeffrey A. Miron and Stephen P. Zeldes,Jeffrey A. Miron,Stephen P. Zeldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1912704,"An Analysis of Substitution Bias in Measuring Inflation, 1959-85","Vol. 56, No. 4, Jul., 1988",Vol. 56,No. 4,Jul.,1988,"We analyze the substitution bias in Laspeyres type price indexes, such as CPI, using 1959-1985 NIPA consumption data for 101 commodities. We employ two methodological approaches to calculation of the bias. First, we construct the tightest theoretical bounds on the COL by applyiong nonparametric methods, using algorithms developed by Afriat and by Varian. Second, following Diewert, we construct superlative price index formulas, namely Tornqvist and Fisher's Ideal indexes, under a chain as well as a fixed-base specification. Homothetic preferences are found to be consistent with the data, and sensitivitytests indicate that this result is not vacuous. If the hypothesis of homotheticity is maintained, the COL bias has upper and lower limits of 0.22 and0.14 percent per year, respectively. Using the superlative indexes as the measure of the COL, the bias is about 0.18 percent per year for the period 1959-85. This estimate is somewhat larger than found in earlier studies. Our useof more disaggregated data is found to be responsible for part of the difference, with the size of the estimated bias directly related to the extent of the aggregation.",Marilyn E. Manser and Richard J. McDonald,Marilyn E. Manser,Richard J. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1912705,Root-N-Consistent Semiparametric Regression,"Vol. 56, No. 4, Jul., 1988",Vol. 56,No. 4,Jul.,1988,"One type of semiparametric regression on an <tex-math>$\scr{R}^{p}\times \scr{R}^{q}\text{-valued}$</tex-math> random variable (X, Z) is β′X + θ(Z), where β and θ(Z) are an unknown slope coefficient vector and function, and X is neither wholly dependent on Z nor necessarily independent of it. Estimators of β based on incorrect parameterization of θ are generally inconsistent, whereas consistent nonparametric estimators deviate from β by a larger probability order than N<sup>-1/2</sup>, where N is sample size. An estimator generalizing the ordinary least squares estimator of β is constructed by inserting nonparametric regression estimators in the nonlinear orthogonal projection on Z. Under regularity conditions β̂ is shown to be <tex-math>$N^{1/2}\text{-consistent}$</tex-math> for β and asymptotically normal, and a consistent estimator of its limiting covariance matrix is given, affording statistical inference that is not only asymptotically valid but has nonzero asymptotic first-order efficiency relative to estimators based on a correctly parameterized θ. We discuss the identification problem and β̂'s efficiency, and report results of a Monte Carlo study of finite-sample performance. While the paper focuses on the simplest interesting setting of multiple regression with independent observations, extensions to other econometric models are described, in particular seemingly unrelated and nonlinear regressions, simultaneous equations, distributed lags, and sample selectivity models.",P. M. Robinson,P. M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1912706,Optimal Experimental Design for Error Components Models,"Vol. 56, No. 4, Jul., 1988",Vol. 56,No. 4,Jul.,1988,"Social experiments are characterized by their high cost. A tempting alternative to the establishment of a contemporaneous statistical control group is pre-experiment observation of the treatment group. In this paper we analyze the trade-off between these two types of experimental ""control"" as a function oftheir relative cost and information content in the context of a multi-period error components framework, where the allocation of observations across the two groups is always done in an optimal manner. Solutions for the optimal proportion of the sample to be devoted to a contemporaneous control group are presented and their behavior as a function of relevant parameters is studied.",Dennis J. Aigner and Pietro Balestra,Dennis J. Aigner,Pietro Balestra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1912707,Estimating Risk Aversion from Arrow-Debreu Portfolio Choice,"Vol. 56, No. 4, Jul., 1988",Vol. 56,No. 4,Jul.,1988,"This paper derives necessary and sufficient conditions for Arrow-Debreu choices of contingent consumption to be compatible with the maximization of a state independent expected utility function that exhibits increasing or decreasing absolute risk aversion, or increasing or decreasing relative risk aversion. The conditions can be used to bound different measures of risk aversion based on a single observation of Arrow-Debreu portfolio choice.",Hal R. Varian,Hal R. Varian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1912708,Hedonic Prices and the Benefits of Public Projects,"Vol. 56, No. 4, Jul., 1988",Vol. 56,No. 4,Jul.,1988,"Scotchmer has shown that, even if the population is homogeneous, hedonic prices do not correctly measure long-run benefits of a large public project. This paper examines the direction of errors caused by the use of cross-sectional land rent differentials in benefit estimation. The short-run benefits with fixed lot size are also considered.",Yoshitsugu Kanemoto,Yoshitsugu Kanemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911698,Measuring the Effect of Subsidized Training Programs on Movements In and Out of Employment,"Vol. 56, No. 3, May, 1988",Vol. 56,No. 3,May,1988,"Despite over two decades of U.S. experience in operating large scale subsidized training programs for low income and unemployed workers, the effects of these programs are still highly controversial. The controversy arises from the difficulty of specifying the model of participant outcomes in the absence of training that is necessary in any nonexperimental program evaluation. In this paper we suggest that some of these difficulties may be overcome by focusing on a very simple measure of outcomes: namely, the probability of employment. We present a variety of estimates of the effect of training on the probability of employment for the 1976 cohort of adult male participants in the Comprehensive Employment and Training Act (CETA) program. Our methods range from a simple comparison of pre- and post-training employment probabilities between trainees and nonparticipants, to a fully specified first-order Markov model of employment probabilities with individual heterogeneity. There is consistent evidence across methods that CETA participation increased the probability of employment in the three years after training by from 2 to 5 percentage points. Classroom training programs appear to have had significantly larger effects than on-the-job programs, although the estimated effects of both kinds of programs are positive. We also find that movements in and out of employment for trainees and nonparticipants are reasonably well described by a first-order process, conditional on individual heterogeneity. In the context of this model, CETA participation appears to have increased both the probability of moving into employment, and the probability of continuing employment.",David Card and Daniel Sullivan,David Card,Daniel Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911699,The Stochastic Difference Between Econometric Statistics,"Vol. 56, No. 3, May, 1988",Vol. 56,No. 3,May,1988,"In a somewhat general context, and in a variety of special cases, we calculate the order in probability of the difference between consistent roots of rival estimating equations, with application to point estimators in parametric and nonparametric models, interval estimators, and test statistics. The emphasis is on comparison of statistics having the same first-order asymptotic distribution, our results indicating the degree to which their stochastic expansions correspond. Differences in the statistical performances of various commonly-used iterative procedures are detected. We discuss implications of our results for higher-order efficiency comparisons, and for matching the first-order efficiency of an implicitly defined target statistic in finitely many iterative steps, commenced by an estimator that is consistent but not T^1^/^2 -consistent, justifying as suitable initial estimators ones obtained via a search of the objective function, and nonparametric methods. Some of our results are applied to the linear-in-variables simultaneous equations system.",P. M. Robinson,P. M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911700,"A Theory of Dynamic Oligopoly, I: Overview and Quantity Competition with Large Fixed Costs","Vol. 56, No. 3, May, 1988",Vol. 56,No. 3,May,1988,"The paper introduces a class of alternating-move infinite-horizon models of duopoly. The timing is meant to capture the presence of short-run commitments. Markov perfect equilibrium (MPE) in this context requires strategies to depend only on the action to which one's opponent is currently committed. The dynamic programming equations for an MPE are derived. The first application of the model is to a natural monopoly, in which fixed costs are so large that at most one firm can make a profit. The firms install short-run capacity. In the unique symmetric MPE, only one firm is active and practices the quantity analogue of limit pricing. For commitments of brief duration, the market is almost contestable. We conclude with a discussion of more general models in which the alternating timing is derived rather than imposed. Our companion paper applies the model to price competition and provides equilibrium foundations for kinked demand curves and Edgeworth cycles.",Eric Maskin and Jean Tirole,Eric Maskin,Jean Tirole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911701,"A Theory of Dynamic Oligopoly, II: Price Competition, Kinked Demand Curves, and Edgeworth Cycles","Vol. 56, No. 3, May, 1988",Vol. 56,No. 3,May,1988,"We provide game theoretic foundations for the classic kinked demand curve equilibrium and Edgeworth cycle. We analyze a model in which firms take turns choosing prices; the model is intended to capture the idea of reactions based on short-run commitment. In a Markov perfect equilibrium (MPE), a firm's move in any period depends only on the other firm's current price. There are multiple MPE's, consisting of both kinked demand curve equilibria and Edgeworth cycles. In any MPE, profit is bounded away from the Bertrand equilibrium level. We show that a kinked demand curve at the monopoly price is the unique symmetric ""renegotiation proof"" equilibrium when there is little discounting. We then endogenize the timing by allowing firms to move at any time subject to we short-run commitments. We find that firms end up alternating, thus vindicating the ad hoc timing assumption of our simpler model. We also discuss how the model can be enriched to provide explanations for excess capacity and market sharing.",Eric Maskin and Jean Tirole,Eric Maskin,Jean Tirole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911702,On Delay in Bargaining with One-Sided Uncertainty,"Vol. 56, No. 3, May, 1988",Vol. 56,No. 3,May,1988,"Recently, attention has been given to a model of two-person bargaining in which the parties alternate making offers and there is uncertainty about the valuation of one party. The purpose of the analysis has been to identify delay to agreement with a screening process, where agents with relatively lower valuations distinguish themselves by waiting longer to settle. We point out a fundamental difficulty with this program by demonstrating that the assumptions used in the literature allow for delay only in so far as the time between offers is significant.",Faruk Gul and Hugo Sonnenschein,Faruk Gul,Hugo Sonnenschein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911703,The Existence of Input and Output Aggregates in Aggregate Production Functions,"Vol. 56, No. 3, May, 1988",Vol. 56,No. 3,May,1988,"It is well-known that capital can be aggregated in an economy only under very restrictive conditions. What is not so widely understood is that these same problems exist when aggregating goods that are efficiently allocated in an economy. For example, suppose there are many types of labor in an economy and each type of labor is efficiently allocated among firms. To form a labor aggregate in the economy requires that certain aggregation restrictions be satisfied; these are the subject of this paper. In this paper, we make two contributions to the literature on aggregating inputs and outputs in economy production functions. First, we present necessary and sufficient conditions for aggregating efficiently allocated goods under general assumptions on the technology. Second, we present a general theorem on the conditions for the existence of aggregates of both efficiently allocated goods and arbitrarily allocated goods. We use this theorem to elucidate the role of efficiency in determining the existence of aggregates.",Charles Blackorby and William Schworm,Charles Blackorby,William Schworm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911704,Trade Patterns under Uncertainty with Country Specific Shocks,"Vol. 56, No. 3, May, 1988",Vol. 56,No. 3,May,1988,"The Helpman-Razin model of international trade under uncertainty is extended to allow for country specific productivity shocks. It is shown that for the multiple-sector multiple-factor case there exists a set of interesting sufficient conditions under which it is possible to predict the pattern of international trade in securities, goods, and factor content, on the basis of cross-country differences in factor endowments. It is shown that under these circumstances some well known empirical tests have to be modified.",Elhanan Helpman,Elhanan Helpman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911705,Game Forms with Minimal Message Spaces,"Vol. 56, No. 3, May, 1988",Vol. 56,No. 3,May,1988,"This paper is concerned with the amount of communication that must be provided to implement a performance standard by a mechanism whose stationary messages have the Nash property. We study the question whether a given message space is large enough to implement a given performance standard. In general, an implementing mechanism with the Nash property in messages requires a larger message space than sufficies for decentralized realization without regard to individual incentives. In particular, we study implementation of Walrasian allocations in exchange environments. We show that the smallest message space that implements Walrasian allocations is one of dimension, roughly, n. (l - 1) + l/(n - 1), where l is the number of commodities and n the number of agents We exhibit an implementing mechanism whose message space has that dimension.",Stefan Reichelstein and Stanley Reiter,Stefan Reichelstein,Stanley Reiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911706,Strategy Space Reduction in Maskin's Theorem: Sufficient Conditions for Nash Implementation,"Vol. 56, No. 3, May, 1988",Vol. 56,No. 3,May,1988,"Contributions by Maskin (1977) and Williams (1984b) have established that any social choice correspondence satisfying monotonicity, no veto power, and having at least three participants is Nash implementable, under the proviso that the number of social alternatives is finite and that the social choice correspondence satisfies citizen sovereignty. For an alternative set of arbitrary size, however, Williams' proof requires an additional restriction on the nature of the alternative set. In this paper, I make improvements in two important aspects of their Nash implementation theorems: a significant reduction in the strategy space and a proof for an arbitrary alternative set. In Maskin's and Williams' game forms, each participant announces a preference profile of all participants and also a socially optimal alternative with respect to the announced preference profile. I prove Maskin's theorem using a much smaller strategy space with respect to the preference announcements. Namely, each participant announces only two participants' preferences (i.e., his own preferences and his successor's preferences), an alternative that is not necessarily optimal, and a positive integer not exceeding the number of participants. With this specification of the strategy space, I confirm the theorem for an arbitrary size of the alternative set.",Tatsuyoshi Saijo,Tatsuyoshi Saijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911707,Alternative Estimators of FIML Covariance Matrix: A Monte Carlo Study,"Vol. 56, No. 3, May, 1988",Vol. 56,No. 3,May,1988,,Giorgio Calzolari and Lorenzo Panattoni,Giorgio Calzolari,Lorenzo Panattoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911716,The Durable Goods Monopolist and Consistency with Increasing Costs,"Vol. 56, No. 3, May, 1988",Vol. 56,No. 3,May,1988,,Charles Kahn,Charles Kahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911072,Efficiency Wages and the Inter-Industry Wage Structure,"Vol. 56, No. 2, Mar., 1988",Vol. 56,No. 2,Mar.,1988,"This paper empirically tests and rejects classical competitive theories of wage determination by examining differences in wages for equally skilled workers across industries. Human capital earnings functions are estimated using cross-sectional and longitudinal data from the CPS and QES. The major finding is that the dispersion in wages across industries as measured by the standard deviation in industry wage differentials is substantial. Furthermore, F tests of the joint significance of industry dummy variables are decisively rejected. These differences are very difficult to link to unobserved differences in ability or to compensating differentials for working conditions. Fixed effects models are estimated using two longitudinal data sets to control for constant, unmeasured worker characteristics that might bias cross-sectional estimates. Because measurement error is a serious problem in looking at workers who report changing industries, we use estimates of industry classification error rates to adjust the longitudinal results. In the fixed effects analysis, the industry wage differentials are sizable and are very similar to the cross-sectional estimates. In addition, the fixed effects estimates are robust under a variety of assumptions about classification errors and are similar using both data sets. These findings cast doubt on explanations of industry wage differentials based on unmeasured ability. Additional analysis finds that the industry wage structure is highly correlated for workers in small and large firms, in different regions of the U.S., and with varying job tenures. Finally, evidence is presented demonstrating that turnover has a negative relationship with industry wage differentials. These findings suggest that workers in high wage industries receive noncompetitive rents.",Alan B. Krueger and Lawrence H. Summers,Alan B. Krueger,Lawrence H. Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911073,Road Damage Externalities and Road User Charges,"Vol. 56, No. 2, Mar., 1988",Vol. 56,No. 2,Mar.,1988,"Vehicles on uncongested roads damage the pavement and advance the date at which repairs are necessary. Recent empirical work has identified another potentially more important social cost, for the damage to the pavement raises the operating costs of subsequent vehicles, and these operating costs may be an order of magnitude larger than the road maintenance costs. The paper develops a theory to handle this newly identified externality and establishes a remarkable result. If roads are repaired when they reach a predetermined critical condition (not necessarily optimally set) and if road damage is fully attributable to traffic, then in steady state with zero traffic growth the average road damage externality is zero, and the average marginal social cost of road use is equal to the average road maintenance cost. The result holds for arbitrary road damage and vehicle damage functions. Recent empirical studies reveal that weather accounts for a significant fraction of road deterioration, and in this case the road damage externality is no longer exactly zero, but is quantitatively negligible. The appropriate road user charge now only recovers the fraction of damage attributable to traffic.",David M. Newbery,David M. Newbery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911074,An Econometric Analysis of Fluctuations in Aggregate Labor Supply and Demand,"Vol. 56, No. 2, Mar., 1988",Vol. 56,No. 2,Mar.,1988,"The paper contains a simple equilibrium model of the labor market. The supply function allows for intertemporal substitution in response to real wage fluctuations, and the demand function allows for adjustment costs on employment. The supply and demand functions both solve quadratic partial adjustment problems, driven by rational expectations about future real wages. The market equilibrium also solves a partial adjustment problem, driven by rational expectations about future preference and technology shocks. Two related issues are emphasized: the identification of dynamic labor supply and demand functions, and the theoretical interpretation of serial correlation in employment and real wages. When the supply and demand shocks are assumed to be AR(1) processes which are not causally related, the model delivers a simple structure for the equilibrium process for employment and real wages, which is a restricted VAR(2). This simple structure facilitates the interpretation of summary statistics on the time-series properties of observed employment and real wage series. The supply and demand functions can both be (locally) identified using only employment and real wage data. An illustrative application is presented, using U.S. manufacturing data for the period 1948-1971.",John Kennan,John Kennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911075,Intertemporal Preferences and Labor Supply,"Vol. 56, No. 2, Mar., 1988",Vol. 56,No. 2,Mar.,1988,"Recently, several authors have argued for the use for the use of dynamic preference structures for leisure which incorporate forms of intertemporally nonseparable utility in the analysis of intertemporal labor supply decisions. In this paper, we examine whether such nonseparable utility functions are important in characterizing microdata on life-cycle labor supply. Using longitudinal data on males from the Panel Study of Income Dynamics, we estimate a model of life-cycle labor supply and consumption under uncertainty in which the structure of intertemporal leisure preferences is allowed to be nonseparable in leisure. Our model nests as special cases a number of alternative specifications considered in the literature. We investigate the robustness of our findings to certain forms of population heterogeneity and to some types of model misspecification. Across a number of alternative specifications, we find evidence that the standard assumption of intertemporally separable preferences for leisure is not consistent with data for prime-age males.","V. Joseph Hotz, Finn E. Kydland and Guilherme L. Sedlacek",V. Joseph Hotz,Finn E. Kydland,Guilherme L. Sedlacek,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911076,The Second Welfare Theorem with Nonconvex Preferences,"Vol. 56, No. 2, Mar., 1988",Vol. 56,No. 2,Mar.,1988,We prove several versions of the second theorem of welfare economics for exchange economies with nonconvex preferences.,Robert M. Anderson,Robert M. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911077,On the Theory of Infinitely Repeated Games with Discounting,"Vol. 56, No. 2, Mar., 1988",Vol. 56,No. 2,Mar.,1988,"This paper presents a systematic framework for studying infinitely repeated games with discounting, focussing on pure strategy (subgame) perfect equilibria. It introduces a number of concepts which organize the theory in a natural way. These include the idea of an optimal penal code, and the related notions of simple penal codes and simple strategy profiles. I view a strategy profile as a rule specifying an initial path (i.e., an infinite stream of one-period action profiles), and punishments (also paths, and hence infinite streams) for any deviations from the initial path, or from a previously prescribed punishment. An arbitrary strategy profile may involve an infinity of punishments and complex history-dependent prescriptions. The main result of this paper is that much of this potential strategic complexity is redundant: every perfect equilibrium path is the outcome of some perfect simple strategy profile. A simple strategy profile is independent of history in the following strong sense: it specifies the same player specific punishment after any deviation by a particular player. Thus simple strategy profiles have a parsimonious description in terms of (n+1) paths where n is the number of players. Unlike the undiscounted case there is no need to ""make the punishment fit the crime."" In particular, a player who has a ""myopic"" incentive to deviate from his own punishment may be deterred from doing so simply by restarting the punishment already in effect. The key to the above result is that, with discounting, worst perfect equilibria exist for each player. These define an optimal penal code. The notion of a simple penal code yields an elementary proof of the existence of an optimal penal code and leads directly to the theorem on the ""sufficiency"" of simple strategy profiles.",Dilip Abreu,Dilip Abreu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911078,Finite Rationality and Interpersonal Complexity in Repeated Games,"Vol. 56, No. 2, Mar., 1988",Vol. 56,No. 2,Mar.,1988,"A measure of complexity for repeated games strategies is studied. This measure facilitates the investigation of some issues regarding finite rationality and the structure of subgame perfect equilibria of repeated games with discounting. Specifically, the complexity of a strategy in a given repeated game is defined to be the cardinality of the induced strategy set, i.e., the number of distinct strategies induced by the original strategy in all possible subgames. We observe that this cardinality is equal to the size (cardinality of the state set) of the smallest automaton which can implement the strategy. Thus, in a sense, complexity is measured on the basis of the amount of computing power inherent in the strategy. A measure of strategic memory is also studied. The following results are obtained: (1) combining tow notions of ""bounded rationality"" (epsilon equilibrium and finite complexity), we find that every subgame perfect equilibrium of the repeated game can be approximated (with regard to payoffs) by a subgame perfect epsilon equilibrium of finite complexity. (2) For a generic class of normal form stage games, at every discount robust subgame perfect (DRSP) equilibrium, there are necessary relationships among the complexities and memories of the players' strategies. In the two player case, strategies must be equally complex and must have equal memories. (3) For a second class of two player stage games, we show that the payoff vectors for all DRSP equilibria are obtainable via equilibria in which the players' strategies are equally complex and have equal memories.",Ehud Kalai and William Stanford,Ehud Kalai,William Stanford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911079,Optimal Time-Consistent Fiscal Policy with Finite Lifetimes,"Vol. 56, No. 2, Mar., 1988",Vol. 56,No. 2,Mar.,1988,"This paper analyzes aspects of optimal fiscal policy for economies with capital accumulation and finitely-lived, heterogeneous agents. For a particular utilitarian social welfare function, the problem faced by a central planner can be broken down into two subproblems, a standard problem of optimally allocating aggregate consumption over time and a problem of distributing aggregate consumption optimally at each moment among those alive. If it can use a sufficiently rich set of lump-sum taxes and transfers, the government can replicate the command optimum as a market equilibrium outcome. No issue of government debt is needed to achieve this decentralization. The discussion emphasizes time-inconsistency problems arising from two sources. First, some social welfare functions give rise to time-inconsistent command optimums, for reasons first discussed by Strotz (1956). Second, in a market setting, optimal fiscal policy can be time-inconsistent when the government's fiscal tools are too limited to allow it to decentralize a time-consistent command optimum. This second possibility is illustrated by an sample in which the government is constrained to levy the same lump-sum tax or transfer on everyone alive on a given date. Unless fiscal policy has no influence over factor prices, optimal fiscal policy can be time-inconsistent if the economy's horizon is finite.",Guillermo A. Calvo and Maurice Obstfeld,Guillermo A. Calvo,Maurice Obstfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911080,Conditions for Identification in Nonparametric and Parametric Models,"Vol. 56, No. 2, Mar., 1988",Vol. 56,No. 2,Mar.,1988,"It is argued that most econometric models are nonparametric and that parameterizations should typically be viewed as approximations made for purposes of estimation. These parameterizations should not be used to judge identification when they are not a precise representation of prior information. Identification in a nonparametric context is defined and theorems are developed that aid in judging the identifiability of both nonparametric and parametric models. The application of parametric models extends previous research as it applies to a broad range of models including those that are nonlinear in variables and/or parameters. The application to nonparametric models results in a simple necessary condition for identifiability. Furthermore, when this condition is met and when the structure is nonlinear (as defined in the paper), all functions are identifiable. Examples are given that illustrate the usefulness of these results for determining sources of identification.",Charles S. Roehrig,Charles S. Roehrig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911081,Managerial Task Assignment and Promotions,"Vol. 56, No. 2, Mar., 1988",Vol. 56,No. 2,Mar.,1988,"A two period model of managerial task assignment is developed, where the current employer has the advantage of observing the actual performance of the manager, not observable by outside employers who can observe only the assignments. The manager is assumed to have all the bargaining power and there are many risk-neutral firms competing for his expertise. It is shown that the optimal contrasts are rigid but the market value of the managers is below actual productivity and that old managers are promoted less than is efficient. We introduce the idea of managers exploiting their information to separate themselves out in the market place. As a consequence, our model has the appealing property of small ability-based wage differentials within a task, as well as large ones between tasks.",Joan E. Ricart I Costa,Joan E. Ricart I Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911082,"Analytic Derivatives for Estimation of Discrete-Time, Linear-Quadratic, Dynamic, Optimization Models","Vol. 56, No. 2, Mar., 1988",Vol. 56,No. 2,Mar.,1988,,Peter Zadrozny,Peter Zadrozny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911083,A General Approach to the Arbitrage Pricing Theory (APT),"Vol. 56, No. 2, Mar., 1988",Vol. 56,No. 2,Mar.,1988,,Haim Reisman,Haim Reisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/1911084,The Rotterdam Model: An Approximation in Variable Space,"Vol. 56, No. 2, Mar., 1988",Vol. 56,No. 2,Mar.,1988,,Dean C. Mountain,Dean C. Mountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
