Source URL,Title,Long Volume,Issue Vol.,Issue No.,Month,Year,Abstract,Full Author,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Author 11,Author 12,Author 13,Author 14,Author 15,Author 16,Author 17,Author 18,Author 19,Author 20,Author 21,Author 22,Author 23,Author 24,Author 25,Author 26,Author 27,Author 28,Author 29,Author 30
https://www.jstor.org/stable/1913131,"Statistical Inference in an Implicit, Nonlinear, Simultaneous Equation Mode in the Context of Maximum Likelihood Estimation","Vol. 48, No. 3, Apr., 1980",Vol. 48,No. 3,Apr.,1980,,A. Ronald Gallant and Alberto Holly,A. Ronald Gallant,Alberto Holly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913132,Nonlinear Regression on Cross-Section Data,"Vol. 48, No. 3, Apr., 1980",Vol. 48,No. 3,Apr.,1980,,Halbert White,Halbert White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913133,Testing for Serial Correlation in Simultaneous Equation Models,"Vol. 48, No. 3, Apr., 1980",Vol. 48,No. 3,Apr.,1980,,A. C. Harvey and G. D. A. Phillips,A. C. Harvey,G. D. A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913134,Recursive Systems Containing Qualitative Endogenous Variables Representing Nonstochastically Dependent Events,"Vol. 48, No. 3, Apr., 1980",Vol. 48,No. 3,Apr.,1980,,Donald Elliott,Donald Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913135,Recursive Systems Containing Qualitative Endogeneous Variables: A Reply,"Vol. 48, No. 3, Apr., 1980",Vol. 48,No. 3,Apr.,1980,,G. S. Maddala and Lung-Fei Lee,G. S. Maddala,Lung-Fei Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913136,Input-Output Model with Interval Data,"Vol. 48, No. 3, Apr., 1980",Vol. 48,No. 3,Apr.,1980,,Jiri Rohn,Jiri Rohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913137,Linear Utility Functions on Semiordered Mixture Spaces,"Vol. 48, No. 3, Apr., 1980",Vol. 48,No. 3,Apr.,1980,,Philippe Vincke,Philippe Vincke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913138,Unilateral Transfers and Pareto Optimality,"Vol. 48, No. 3, Apr., 1980",Vol. 48,No. 3,Apr.,1980,,Joseph Greenberg and Amoz Kats,Joseph Greenberg,Amoz Kats,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913139,Path Independent Choices,"Vol. 48, No. 3, Apr., 1980",Vol. 48,No. 3,Apr.,1980,,Ehud Kalai and Nimrod Megiddo,Ehud Kalai,Nimrod Megiddo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1913146,Restricted and Unrestricted Reduced Forms: Asymptotic Distribution and Relative Efficiency,"Vol. 48, No. 3, Apr., 1980",Vol. 48,No. 3,Apr.,1980,,P. J. Dhrymes,P. J. Dhrymes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911097,Recent Developments in Macroeconomic Disequilibrium Theory,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,Allan Drazen,Allan Drazen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911098,Quantity Constrained Demand Functions,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,Roger Latham,Roger Latham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911099,On the Disaggregation of Excess Demand Functions,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,J. D. Geanakoplos and H. M. Polemarchakis,J. D. Geanakoplos,H. M. Polemarchakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911100,Optimal Multiperiod Investment-Consumption Policies,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,Robert A. Abrams and Uday S. Karmarkar,Robert A. Abrams,Uday S. Karmarkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911101,Stability and Speed of Adjustment under Retiming of Lags,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,"Richard Harriff, Donald V. T. Bear and John Conlisk",Richard Harriff,Donald V. T. Bear,John Conlisk,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911102,The Stability of Non-Walrasian Processes: Two Examples,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,John C. Eckalbar,John C. Eckalbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911103,Commodity Exchanges as Gradient Processes,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,Claude D'Aspremont and Henry Tulkens,Claude D'Aspremont,Henry Tulkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911104,Real National Income with Homothetic Preferences and a Fixed Distribution of Income,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,John S. Chipman and James C. Moore,John S. Chipman,James C. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911105,Aggregate Expected Consumer Surplus as a Welfare Index with an Application to Price Stabilization,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,William P. Rogerson,William P. Rogerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911106,On a Class of Poverty Measures,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,Nanak Kakwani,Nanak Kakwani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911107,Strategic Voting in a Probabilistic Framework,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,Bhaskar Dutta,Bhaskar Dutta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911108,Values for Games without Sidepayments: Some Difficulties with Current Concepts,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,Alvin E. Roth,Alvin E. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911109,On the Existence and Interpretation of Value Allocation,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,Wayne J. Shafer,Wayne J. Shafer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911110,"Comments on Roth's Paper, ""Values for Games without Side Payments""","Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,John C. Harsanyi,John C. Harsanyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911111,On the Effects of Entry,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,Jesus Seade,Jesus Seade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911112,Asymptotic Covariance Matrices of Two-Stage Probit and Two-Stage Tobit Methods for Simultaneous Equations Models with Selectivity,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,"Lung-Fei Lee, G. S. Maddala and R. P. Trost",Lung-Fei Lee,G. S. Maddala,R. P. Trost,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911113,A General Equilibrium Approach to Marxian Economics,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,John E. Roemer,John E. Roemer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911114,Positive Profits without Exploitation: A Note on the Generalized Fundamental Marxian Theorem,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,Fabio Petri,Fabio Petri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911115,Positive Profit without Exploitation: A Comment on F. Petri's Note,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,M. Morishima,M. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911116,A Note on the Cost Elasticity-Scale Elasticity Relation,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,Lorenzo Brown and Gerald Chachere,Lorenzo Brown,Gerald Chachere,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911117,Aggregation Procedure for Cardinal Preferences: A Comment,"Vol. 48, No. 2, Mar., 1980",Vol. 48,No. 2,Mar.,1980,,Aanund Hylland,Aanund Hylland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912017,Macroeconomics and Reality,"Vol. 48, No. 1, Jan., 1980",Vol. 48,No. 1,Jan.,1980,,Christopher A. Sims,Christopher A. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912018,Econometric Implications of the Rational Expectations Hypothesis,"Vol. 48, No. 1, Jan., 1980",Vol. 48,No. 1,Jan.,1980,,Kenneth F. Wallis,Kenneth F. Wallis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912019,Disequilibrium Econometrics in Simultaneous Equations Systems,"Vol. 48, No. 1, Jan., 1980",Vol. 48,No. 1,Jan.,1980,,"C. Gourieroux, J. J. Laffont and A. Monfort",C. Gourieroux,J. J. Laffont,A. Monfort,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912020,Methods of Estimation for Multi-Market Disequilibrium Models,"Vol. 48, No. 1, Jan., 1980",Vol. 48,No. 1,Jan.,1980,,Takatoshi Ito,Takatoshi Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912021,Efficiency of Non-Walrasian Equilibria,"Vol. 48, No. 1, Jan., 1980",Vol. 48,No. 1,Jan.,1980,,P. R. Nayak,P. R. Nayak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912022,"Consumer's Surplus, Price Instability, and Consumer Welfare","Vol. 48, No. 1, Jan., 1980",Vol. 48,No. 1,Jan.,1980,,"Stephen J. Turnovsky, Haim Shalit and Andrew Schmitz",Stephen J. Turnovsky,Haim Shalit,Andrew Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912023,The Estimation of the Prais-Houthakker Model of Equivalence Scales,"Vol. 48, No. 1, Jan., 1980",Vol. 48,No. 1,Jan.,1980,,John Muellbauer,John Muellbauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912024,Optimal Consumption and Exploration of Nonrenewable Resources under Uncertainty,"Vol. 48, No. 1, Jan., 1980",Vol. 48,No. 1,Jan.,1980,,Sudhakar D. Deshmukh and Stanley R. Pliska,Sudhakar D. Deshmukh,Stanley R. Pliska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912025,Design Parameters in Housing Construction and the Market for Urban Housing,"Vol. 48, No. 1, Jan., 1980",Vol. 48,No. 1,Jan.,1980,,Hans-Jürgen Büttler and Martin J. Beckmann,Hans-Jürgen Büttler,Martin J. Beckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912026,Testing the Quantity-Quality Fertility Model: The Use of Twins as a Natural Experiment,"Vol. 48, No. 1, Jan., 1980",Vol. 48,No. 1,Jan.,1980,,Mark R. Rosenzweig and Kenneth I. Wolpin,Mark R. Rosenzweig,Kenneth I. Wolpin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912027,The Existence of Moments of k-Class Estimators,"Vol. 48, No. 1, Jan., 1980",Vol. 48,No. 1,Jan.,1980,,Terrence W. Kinal,Terrence W. Kinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1912028,A Note on Existence and Uniqueness of Equilibrium Points for Concave N-Person Games,"Vol. 48, No. 1, Jan., 1980",Vol. 48,No. 1,Jan.,1980,,John C. Goodman,John C. Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914003,The Impossibility of Bayesian Group Decision Making with Separate Aggregation of Beliefs and Values,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,Aanund Hylland and Richard Zeckhauser,Aanund Hylland,Richard Zeckhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914004,Dominance Solvable Voting Schemes,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,Hervé Moulin,Hervé Moulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914005,Sequences of Games with Varying Opponents,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,R. W. Rosenthal,R. W. Rosenthal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914006,Synopses in the Theory of Choice,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,Murat R. Sertel and Alexander Van der Bellen,Murat R. Sertel,Alexander Van der Bellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914007,On Multivariate Risk Aversion,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,Edi Karni,Edi Karni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914008,Expectations and Money in a Dynamic Exchange Model,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,Milton Harris,Milton Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914009,The Ergodic Behavior of Stochastic Processes of Economic Equilibria,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,Lawrence E. Blume,Lawrence E. Blume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914010,Capital Accumulation on the Transition Path in a Monetary Optimizing Model,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,Stanley Fischer,Stanley Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914011,The Estimation of Partial Adjustment Models with Rational Expectations,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,John Kennan,John Kennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914012,"Expectational Consistency, Informational Lags, and the Formulation of Expectations in Continuous Time Models","Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,Malcolm R. Gray and Stephen J. Turnovsky,Malcolm R. Gray,Stephen J. Turnovsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914013,"Investors' Portfolio Behavior under Alternative Models of Long-Term Interest Rate Expectations: Unitary, Rational, or Autoregressive","Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,Benjamin M. Friedman and V. Vance Roley,Benjamin M. Friedman,V. Vance Roley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914014,Estimating the Time Costs of Highway Congestion,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,Donald N. Dewees,Donald N. Dewees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914015,"Functional Forms, Estimation Techniques and the Distribution of Income","Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,James B. McDonald and Michael R. Ransom,James B. McDonald,Michael R. Ransom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914016,A Saddlepoint Approximation to the Distribution of the k-Class Estimator of a Coefficient in a Simultaneous System,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,A. Holly and P. C. B. Phillips,A. Holly,P. C. B. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914017,Saturation Locale et Concepts Primitifs de la Theorie du Consommateur,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,Edouard Wagneur,Edouard Wagneur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914018,Un Modele Bayesien d'Affectation de Capitaux dans le Cas d'Aversion Decroissante pour le Risque,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,J. Voranger,J. Voranger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914019,A Note on Capital and Output Aggregation in a General Equilibrium Model of Production,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,Kazuo Sato,Kazuo Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914020,Nonregular Singular Dynamic Leontief Systems,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,Stephen L. Campbell,Stephen L. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914021,The Exhaustion and Depletion of Natural Resources,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,Tracy R. Lewis,Tracy R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914028,A Convergence Theorem for Competitive Bidding with Differential Information,"Vol. 47, No. 6, Nov., 1979",Vol. 47,No. 6,Nov.,1979,,Paul R. Milgrom,Paul R. Milgrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911950,On Shareholder Unanimity in Large Stock Market Economies,"Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,Oliver D. Hart,Oliver D. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911951,General Conditions for Global Intransitivities in Formal Voting Models,"Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,Richard D. McKelvey,Richard D. McKelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911952,Equilibrium under α-Majority Voting,"Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,Steven Slutsky,Steven Slutsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911953,Equity in Two Person Situations: Some Consequences,"Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,Peter J. Hammond,Peter J. Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911954,Groves' Scheme on Restricted Domains,"Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,Bengt Holmström,Bengt Holmström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911955,"On Hotelling's ""Stability in Competition""","Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,"C. d'Aspremont, J. Jaskold Gabszewicz and J.-F. Thisse",C. d'Aspremont,J. Jaskold Gabszewicz,J.-F. Thisse,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911956,An Estimate of a Structural Hedonic Price Model of the Housing Market: An Application of Rosen's Theory of Implicit Markets,"Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,"Ann D. Witte, Howard J. Sumka and Homer Erekson",Ann D. Witte,Howard J. Sumka,Homer Erekson,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911957,"Household Bequests, Perfect Expectations, and the National Distribution of Wealth","Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,John Laitner,John Laitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911958,Insurance and Individual Incentives in Adaptive Contexts,"Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,W. Kip Viscusi,W. Kip Viscusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911959,Perfect Price Aggregation and Empirical Demand Analysis,"Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,Ronald W. Anderson,Ronald W. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911960,Theory and Time Series Estimation of the Quadratic Expenditure System,"Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,"Howard Howe, Robert A. Pollak and Terence J. Wales",Howard Howe,Robert A. Pollak,Terence J. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911961,Estimating the Probability of Leaving Unemployment,"Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,Stephen Nickell,Stephen Nickell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911962,Estimation and Control of a Macroeconomic Model with Rational Expectations,"Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,John B. Taylor,John B. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911963,A Simple Test for Heteroscedasticity and Random Coefficient Variation,"Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,T. S. Breusch and A. R. Pagan,T. S. Breusch,A. R. Pagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911964,Identification Results for Armax Structures,"Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,R. Kohn,R. Kohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911965,The Borda Rule and Pareto Stability: A Comment,"Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,Daniel Farkas and Shmuel Nitzan,Daniel Farkas,Shmuel Nitzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911966,"Etalon(s) et ""Transformation"": Pour Clore un Debat","Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,G. Abraham-Frois and E. Berrebi,G. Abraham-Frois,E. Berrebi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911967,Taxes in a Labor Supply Model with Joint Wage-Hours Determination: A Comment,"Vol. 47, No. 5, Sep., 1979",Vol. 47,No. 5,Sep.,1979,,Donald A. Larson,Donald A. Larson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914132,Resource-Constrained versus Demand-Constrained Systems,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,J. Kornai,J. Kornai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914133,Iterative Aggregation--A New Approach to the Solution of Large-Scale Problems,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,"I. Y. Vakhutinsky, L. M. Dudkin and A. A. Ryvkin",I. Y. Vakhutinsky,L. M. Dudkin,A. A. Ryvkin,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914134,Dynamics under Uncertainty,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,William A. Brock and Michael J. P. Magill,William A. Brock,Michael J. P. Magill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914135,Existence of a Core When There Are Increasing Returns,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,W. W. Sharkey,W. W. Sharkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914136,Open Access and Extinction,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,Peter Berck,Peter Berck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914137,Frontier Production Functions and Technical Progress: A Study of General Milk Processing in Swedish Dairy Plants,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,Finn R. Førsund and Lennart Hjalmarsson,Finn R. Førsund,Lennart Hjalmarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914138,Decomposable Income Inequality Measures,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,Francois Bourguignon,Francois Bourguignon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914139,An Equilibrium Model with Fixed Labor Time,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,Claus Weddepohl,Claus Weddepohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914140,Econometric Methods for the Duration of Unemployment,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,Tony Lancaster,Tony Lancaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914141,Comparisons of Normal and Logistic Models in the Bivariate Dichotomous Analysis,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,Kimio Morimune,Kimio Morimune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914142,Identification and Estimation in Binary Choice Models with Limited (Censored) Dependent Variables,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,Lung-Fei Lee,Lung-Fei Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914143,On the Value of Sample Separation Information,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,Nicholas M. Kiefer,Nicholas M. Kiefer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914144,Asymptotic Estimation and Hypothesis Testing Results for Vector Linear Time Series Models,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,R. Kohn,R. Kohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914145,The Distributional Implications of Public Goods Revisited,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,E. G. West and R. J. Staaf,E. G. West,R. J. Staaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914146,The Classical Theory of International Adjustment: Comments,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,Richard K. Anderson and Akira Takayama,Richard K. Anderson,Akira Takayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914147,The Nature of Equilibrium with Semiordered Preferences: A Correction,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,Dean T. Jamison and Lawrence J. Lau,Dean T. Jamison,Lawrence J. Lau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1914151,Estimation of a Distributed Lag Model under Quadratic Loss,"Vol. 47, No. 4, Jul., 1979",Vol. 47,No. 4,Jul.,1979,,P. K. Trivedi,P. K. Trivedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
