Source URL,Title,Issue Vol.,Issue No.,Month,Year,Abstract,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,img
https://www.journals.uchicago.edu/doi/10.1086/317677,Estimating a Bargaining Model with Asymmetric Information: Evidence from Medical Malpractice Disputes,108,5,October,2000,"This article uses a unique data set on medical malpractice disputes in Florida to estimate the parameters of a bargaining game with asymmetric information. The main findings of the article suggest that the bargaining game can replicate most of the qualitative and quantitative features of the data. The article also simulates alternative policy regimes to quantify the effects of possible tort reforms, such as imposing limits on contingency fees and caps on jury awards.",Holger Sieg,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/317668,Luxuries Are Easier to Postpone: A Proof,108,5,October,2000,We show that (Marshallian) income elasticities are proportional to (Frisch) own price elasticities if all goods are additively separable. This implies that luxuries are likely to be easier to postpone. It also implies that preferences over “consumption” are unlikely to display a constant elasticity of substitution.,Martin Browning,Thomas F. Crossley,,,,,
https://www.journals.uchicago.edu/doi/10.1086/317670,Measurement Error and the Relationship between Investment and q,108,5,October,2000,"Many recent empirical investment studies have found that the investment of financially      constrained firms responds strongly to cash flow. Paralleling these findings is the      disappointing performance of the q theory of investment: even though marginal       q should summarize the effects of all factors relevant to the investment      decision, cash flow still matters. We examine whether this failure is due to error in measuring      marginal q. Using measurement error–consistent generalized method of      moments estimators, we find that most of the stylized facts produced by       investment‐q cash flow regressions are artifacts of measurement error.      Cash flow does not matter, even for financially constrained firms, and despite its simple      structure, q theory has good explanatory power once purged of measurement      error.",Timothy Erickson,Toni M. Whited,,,,,
https://www.journals.uchicago.edu/doi/10.1086/317675,"Risk Sharing, Sorting, and Early Contracting",108,5,October,2000,"In an assignment market with uncertainty regarding productive ability of participants, early contracting can occur as participants balance risk sharing and sorting efficiency. More promising agents may contract early with each other because insurance gains outweigh sorting inefficiency, whereas less promising agents wait. It can also happen in equilibrium that more promising job applicants contract early with less promising firms. Such worker‐driven equilibria may arise when applicants are more risk‐averse, have greater uncertainty regarding their quality, or face a tighter market and when production exhibits increasing returns to firms’ qualities. Early contracting then unambiguously hurts the more promising firms that choose to wait.",Hao Li,Wing Suen,,,,,
https://www.journals.uchicago.edu/doi/10.1086/317679,Quote: Muhammad on Price Controls,108,5,October,2000,,,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/316097,Is Child Labor Inefficient?,108,4,August,2000,"We build a model of child labor and study its implications for welfare. We assume that there is a trade‐off between child labor and the accumulation of human capital. Even if parents are altruistic and child labor is socially inefficient, it may arise in equilibrium because parents fail to fully internalize its negative effects. This occurs when bequests are zero or when capital markets are imperfect. We also study the effects of a simple ban on child labor and derive conditions under which it may be Pareto improving in general equilibrium. We show that the implications of child labor for fertility are ambiguous.",Jean‐Marie Baland,James A. Robinson,,,,,
https://www.journals.uchicago.edu/doi/10.1086/316102,Homework in Development Economics: Household Production and the Wealth of Nations,108,4,August,2000,"We introduce home production into the neoclassical growth model and examine its consequences for development economics. In particular, we study the extent to which one can account for international income differences with differences in policies that distort capital accumulation. In models with home production, such policies not only reduce capital accumulation but also change the mix of market and nonmarket activity. Hence these models can generate larger differences in output than standard models for a given policy differential. We also show how the welfare implications change when we incorporate home production.",Stephen L. Parente,Richard Rogerson,Randall Wright,,,,
https://www.journals.uchicago.edu/doi/10.1086/316098,In Sickness and in Health: Risk Sharing within Households in Rural Ethiopia,108,4,August,2000,"Much of the literature on consumption smoothing and on risk sharing has focused on the ability of the household as a unit to protect its consumption. Little is known about the ability of individual members of the household to keep consumption smooth over time or relative to other members of the household. We use data on adult nutrition in Ethiopia to investigate whether individuals are able to smooth their consumption over time and within the household. We find that poorer households are not able to do so. Furthermore, poor southern households do not engage in complete risk sharing; women in these households bear the brunt of adverse shocks. This result implies that the collective model of household organization, which imposes Pareto efficiency on allocations, is rejected for these households. Finally, we obtain estimates of the relative Pareto weights in household allocation. We find that a wife’s relative position is better if customary laws on settlements at divorce are favorable or if she comes from a relatively wealthy background and that poor southern women have lower Pareto weights in allocation.",Stefan Dercon,Pramila Krishnan,,,,,
https://www.journals.uchicago.edu/doi/10.1086/316100,The Making of an Oligopoly: Firm Survival and Technological Change in the Evolution of the U.S. Tire Industry,108,4,August,2000,"The number of producers in the U.S. tire industry grew for 25 years and then declined sharply, and the industry evolved to be an oligopoly. The role of technological change in shaping the industry’s market structure is explored. A model of industry evolution featuring technological change is used to derive predictions that are tested using a novel data set on firm entry, exit, size, location, distribution networks, and technological choices prior to the shakeout of producers. Consistent with the model, earlier‐entering and larger firms survived longer, principally because of the influence of age and size on technological change.",Steven Klepper,Kenneth L. Simons,,,,,
https://www.journals.uchicago.edu/doi/10.1086/316099,Age and the Quality of Work: The Case of Modern American Painters,108,4,August,2000,"Psychologists have found that the age at which successful practitioners typically do their best work varies across professions, but they have not considered whether these peak ages change over time, as economic models suggest they might. Using auction records, we estimate the relationship between artists’ ages and the value of their paintings for two successive cohorts of leading modern American painters: de Kooning, Pollock, Rothko, and others born during 1900–1920 and Frank Stella, Warhol, and others born during 1921–40. We find that a substantial decline occurred over time in the age at which these artists produced their most valuable—and most important—work and argue that this was caused by a shift in the nature of the demand for modern art during the 1950s.",David W. Galenson,Bruce A. Weinberg,,,,,
https://www.journals.uchicago.edu/doi/10.1086/316096,Balladurette and Juppette: A Discrete Analysis of Scrapping Subsidies,108,4,August,2000,"This paper studies the effects of subsidies on durable goods markets. In                     particular, we focus on a recent policy in France in which the governments of                     Balladur and Juppé subsidized the replacement of old cars with new ones.                     To study this policy, we construct a dynamic stochastic discrete choice model of                     car ownership at the household level. The resulting decision rules and                     equilibrium conditions are used to estimate the underlying parameters of the                     model using aggregate data. These policy functions are used to evaluate the                     short‐ and long‐run effects of the French policies. We find that                     these policies do stimulate the automobile sector in the short run but, through                     the induced changes in the cross‐sectional distribution of car ages,                     create the basis for subsequent low activity. Further, while these policies                     increase government revenues in the short run, revenues in the long run are                     lower relative to a baseline without intervention.",Jérôme Adda,Russell Cooper,,,,,
https://www.journals.uchicago.edu/doi/10.1086/316101,Earnings within Education Groups and Overall Productivity Growth,108,4,August,2000,"To offer a possible interpretation for recent empirical findings on earnings growth, this paper constructs a simple model with endogenous human capital investment, a distribution of natural abilities, and unbiased technological progress. The model predicts that in the long run, average earnings within any education group will grow more slowly than average wages overall. It also predicts that average earnings in high‐education groups ultimately will rise relative to average earnings in low‐education groups. In the model, these processes do not imply secular increases in the degree of inequality in the overall cross‐sectional distribution of earnings.",John Laitner,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/316103,Equilibrium Price Dispersion in Retail Markets for Prescription Drugs,108,4,August,2000,"This study seeks to establish the empirical importance of price dispersion due to costly consumer search by examining retail prices for prescription drugs. Posted prices in two geographically distinct markets are shown to vary considerably across pharmacies within the same market, even after one controls for variation due to pharmacy differences. Pharmacy heterogeneity accounts for at most one‐third of the observed price dispersion. The empirical analysis hinges on the observation that consumers’ incentives to price‐shop depend on characteristics of the drug therapy. Cross‐sectional patterns in price distributions across drugs are consistent with the predictions of a search model: prices for repeatedly purchased prescriptions (for which the expected benefits of search are highest) exhibit significant reductions in both dispersion and price‐cost margins.",Alan T. Sorensen,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/316105,Quote: Optimal Size of Government,108,4,August,2000,,,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262125,What Did Smith Mean by the Invisible Hand?,108,3,June,2000,"The invisible hand is not a power that makes the good of one the good of all, and it is not any of a number of other things it is said to be. It is simply the inducement a merchant has to keep his capital at home, thereby increasing the domestic capital stock and enhancing military power, both of which are in the public interest and neither of which he intended. Smith's exposition discloses how his rhetorical sallies could disfigure his economics, confuse his argument for free trade, and make him play fast and loose with facts and the ideas of others.",William D. Grampp,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262126,Prices Rise Faster than They Fall,108,3,June,2000,"Output prices tend to respond faster to input increases than to decreases. This tendency is found in more than two of every three markets examined. It is found as frequently in producer goods markets as in consumer goods markets. In both kinds of markets the asymmetric response to cost shocks is substantial and durable. On average, the immediate response to a positive cost shock is at least twice the response to a negative shock, and that difference is sustained for at least five to eight months. Unlike past studies, which documented similar asymmetries in selected markets (gasoline, agricultural products, etc.), this one uses large samples of diverse products: 77 consumer and 165 producer goods. Accordingly, the results suggest a gap in an essential part of economic theory. As a start on filling this gap, the study finds no asymmetry in the resonse of an individual decision maker (a supermarket chain) to its costs, but it finds above‐average asymmetry where a cost shock is filtered through a fragmented wholesale distribution system. It also finds a negative correlation between the degree of asymmetry and input price volatility and no correlation with proxies for inventory costs, asymmetric menu costs of price changes, and imperfect competition.",Sam Peltzman,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262127,Estimating Preferences under Risk: The Case of Racetrack Bettors,108,3,June,2000,"In this paper we investigate the attitudes toward risk of bettors in British horse races. The model we use allows us to go beyond the expected utility framework and to explore various alternative proposals by estimating a multinomial model on a 34,443‐race data set. We find that rank‐dependent utility models do not fit the data noticeably better than expected utility models. On the other hand, cumulative prospect theory has higher explanatory power. Our preferred estimates suggest a pattern of local risk aversion similar to that proposed by Friedman and Savage.",Bruno Jullien,Bernard Salanié,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262128,The Dynamics of Political Compromise,108,3,June,2000,"We characterize efficient self‐enforcing divisions of political or economic surplus between two parties that interact repeatedly. The party in power can decide the allocation, and the parties' political strength changes according to a Markov process. We find that the share of the party currently in power depends not only on its current strength but also on whether it had previously been even stronger since it last came to power. We find that the constitutional supermajority requirements that attempt to constrain the use of power can counterproductively create less compromise.",Avinash Dixit,Gene M. Grossman,Faruk Gul,,,,
https://www.journals.uchicago.edu/doi/10.1086/262129,Let's Agree That All Dictatorships Are Equally Bad,108,3,June,2000,This paper shows that a minimal degree of consideration for other people's well‐being enables society to agree that one social policy is the best. I offer axioms that imply that this best policy maximizes a weighted sum of individual utilities. The weight of each individual is the inverse of his or her maximal possible utility from social endowments. The suggested policy is not sensitive to the choice of the von Neumann‐Morgenstern utilities. The key axiom is that individuals agree that giving all the endowments always to one person is as bad as giving them to any other person.,Uzi Segal,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262130,A Market Test for Discrimination in the English Professional Soccer Leagues,108,3,June,2000,"This paper proposes a market test for racial discrimination in salary setting in English league soccer over the period 1978–93 using a balanced panel of 39 clubs. If there is a competitive market for the services of players, the wage bill of the club will reflect their productivity and hence the performance of the club in the league. Discrimination can be said to exist if clubs fielding an above‐average proportion of black players systematically outperform clubs with a below‐average proportion of black players, after one controls for the wage bill. Statistically significant evidence of discrimination in this sense is found.",Stefan Szymanski,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262131,Does Entrepreneurship Pay? An Empirical Analysis of the Returns to Self‐Employment,108,3,June,2000,"Possible explanations for earnings differentials in self‐employment and paid employment are investigated. The empirical results suggest that the nonpecuniary benefits of self‐employment are substantial: Most entrepreneurs enter and persist in business despite the fact that they have both lower initial earnings and lower earnings growth than in paid employment, implying a median earnings differential of 35 percent for individuals in business for 10 years. The differential cannot be explained by the selection of low‐ability employees into self‐employment and is similar for three alternative measures of self‐employment earnings and across industries. Furthermore, the estimated earnings differentials may understate the differences in compensation across sectors since fringe benefits are not included in the measure of employee compensation.",Barton H. Hamilton,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262132,Intellectual Collaboration,108,3,June,2000,"Intellectual collaboration in science includes formal coauthorship as well as presentation of papers at workshops, seminars, and professional meetings and informal commentary from colleagues, journal referees, and editors. While the incidence and extent of formal coauthorship are greater in biology than in economics, the extent of intellectual collaboration is greater in economics than in biology. Intellectual property rights to coauthored papers in economics tend to be assigned alphabetically, whereas biology is characterized by a strong merit‐based (nonalphabetical) assignment of intellectual property rights. These patterns do not result from differences in the relative importance of funding/physical capital.",David N. Laband,Robert D. Tollison,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262117,On the State of the Union,108,2,April,2000,"An overlapping generations model of marriage and divorce is constructed to analyze family structure and intergenerational mobility. Agents differ by sex, marital status, and human capital. Single agents meet in a marriage market and decide whether to accept or reject proposals to wed. Married couples must decide whether to separate or not. Parents invest in their children depending on their wherewithal. A simulated version of the theoretical prototype can generate an equilibrium with a significant number of female‐headed families and a high degree of persistence in income across generations. To illustrate the model's mechanics, the effects of two antipoverty policies, namely child support and welfare, are investigated.",S. Rao Aiyagari,Jeremy Greenwood,Nezih Guner,,,,
https://www.journals.uchicago.edu/doi/10.1086/262118,Putting Auction Theory to Work: The Simultaneous Ascending Auction,108,2,April,2000,"I review the uses of economic theory in the initial design and later improvement of the “simultaneous ascending auction,” which was developed initially for the sale of radio spectrum licenses in the United States. I analyze some capabilities and limitations of the auction, the roles of various detailed rules, the possibilities for introducing combinatorial bidding, and some considerations in adapting the auction for sales in which revenue, rather than efficiency, is the primary goal.",Paul Milgrom,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262119,Do Incentives Matter? Managerial Contracts for Dual‐Purpose Funds,108,2,April,2000,"We examine the contracts used to compensate the managers of the seven dual‐purpose investment companies that existed between 1967 and 1985 to determine whether financial incentives in fluence real behavior in the predicted way. The compensation contracts for these funds provided explicit incentives for the production of both capital gains and current income. We model the behavior that an expected compensation‐maximizing agent would exhibit when faced with such contracts and derive several testable implications. Our empirical results are consistent with the theoretical predictions, and so we are able to use this relatively clean setting to contribute to the growing literature concerned with determining the impact of incentive contracts on behavior. A unique and interesting aspect of this study is that the nature of these organizations allows us to provide evidence that the market understood and priced the behavior induced by these contracts.",Michael L. Lemmon,James S. Schallheim,Jaime F. Zender,,,,
https://www.journals.uchicago.edu/doi/10.1086/262120,Sustaining Fiscal Policy through Immigration,108,2,April,2000,"Using a calibrated general equilibrium overlapping generations model, which explicity accounts for differences between immigrants and natives, this paper investigates whether a reform of immigration policies alone could resolve the fiscal problems associated with the aging of the baby boom generation. Such policies are found to exist and are characterized by an increased inflow of working‐age high‐and medium‐skilled immigrants. One particular feasible policy involves admitting 1.6 million 40–44‐year‐old high‐skilled immigrants annually. These findings are illustrated by computing the discounted government gain of admitting additional immigrants, conditional on their age and skills.",Kjetil Storesletten,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262121,"Equity, Bonds, and Bank Debt: Capital Structure and Financial Market Equilibrium under Asymmetric Information",108,2,April,2000,"This paper proposes a model of financial markets and corporate finance, with asymmetric information and no taxes, where equity issues, bank debt, and bond financing coexist in equilibrium. The relationship banking aspect of financial intermediation is emphasized: firms turn to banks as a source of investment mainly because banks are good at helping them through times of financial distress. This financial flexibility is costly since banks face costs of capital themselves (which they attempt to minimize through securitization). To avoid this intermediation cost, firms may turn to bond or equity financing, but bonds imply an inefficient liquidation cost and equity an informational dilution cost. We show that in equilib‐rium the riskier firms prefer bank loans, the safer ones tap the bond markets, and the ones in between prefer to issue both equity and bonds. This segmentation is broadly consistent with stylized facts.",Patrick Bolton,Xavier Freixas,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262122,What Happens When You Tax the Rich? Evidence from Executive Compensation,108,2,April,2000,"This paper examines the responsiveness of taxable income to changes in marginal tax rates using detailed compensation data on several thousand corporate executives from 1991 to 1995. The data confirm that the higher marginal rates of 1993 led to a significant decline in taxable income. Indeed, this small group of executives may account for as much as 20 percent of the aggregate change in wage and salary income for approximately the one million richest taxpayers over this time period; one person alone can account for more than 2 percent. The decline, however, is almost entirely a short‐run shift in the timing of compensation rather than a permanent reduction in taxable income. The short‐run elasticity of taxable income with respect to the net‐of‐tax share exceeds one in this sample, but the elasticity after one year is at most 0.4 and probably closer to zero. Breaking out the tax responsiveness of different types of compensation shows that the large short‐run responses come almost entirely from a large increase in the exercise of stock options by the highest‐income executives in anticipation of the rate increases. Executives without stock options, executives with relatively lower incomes, and more conventional forms of taxable compensation such as salary and bonus show little responsiveness to tax changes.",Austan Goolsbee,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262123,Effects of Air Quality Regulations on Polluting Industries,108,2,April,2000,"This paper examines unintended effects of air quality regulation, using plant data for 1963–92. A key regulatory tool since 1978 is the annual designation of county air quality attainment status. Nonattainment status triggers specific equipment requirements, with the severity and enforcement of regulations rising with plant size. The differential in regulation favors attainment areas, reducing births for polluting industries in nonattainment areas by 26–45 percent. Industries and sectors with bigger plants are affected the most, shifting industrial structure toward less regulated single‐plant firms. Large preregulation plants do benefit from grand‐fathering provisions, but both grandfathering and shifts to small‐scale new plants contribute to environmental degradation.",Randy Becker,Vernon Henderson,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262124,Redistribution in a Decentralized Economy: Growth and Inflation in China under Reform,108,2,April,2000,"Despite expanding at an annual rate of nearly 9 percent, China's economy has exhibited a marked cyclical pattern: Periods of rapid growth, accompanied by accelerating inflation, are followed by contractions during which both growth and inflation fall. A widening gap also emerged between the output contribution of the state sector and its share of investment and employment. In this paper, we offer a consistent explanation for this behavior that reflects several key institutional features of China's economic reform: (i) economic decentralization, (ii) the government's commitment to the state sector, and (iii) the credit plan and credit control.",Loren Brandt,Xiaodong Zhu,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262109,Financial Contagion,108,1,February,2000,"Financial contagion is modeled as an equilibrium phenomenon. Because liquidity preference shocks are imperfectly correlated across regions, banks hold interregional claims on other banks to provide insurance against liquidity preference shocks. When there is no aggregate uncertainty, the first‐best allocation of risk sharing can be achieved. However, this arrangement is financially fragile. A small liquidity preference shock in one region can spread by contagion throughout the economy. The possibility of contagion depends strongly on the completeness of the structure of interregional claims. Complete claims structures are shown to be more robust than incomplete structures.",Franklin Allen,Douglas Gale,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262110,Sequential Voting Procedures in Symmetric Binary Elections,108,1,February,2000,"We explore sequential voting in symmetric two‐option environments. We show that the (informative) symmetric equilibria of the simultancous voting game are also equilibria in any sequential voting structure. In unanimity games, (essentially) the whole set of equilibria is the same in all sequential structures. We also explore the relationship between simultaneous and sequential voting in other contexts. We illustrate several instances in which sequential voting does no better at aggregating information than simultaneous voting. The inability of the sequential structure to use additional information in voting models is distinct from that in the herd‐cascade literature.",Eddie Dekel,Michele Piccione,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262111,Testing for Asymmetric Information in Insurance Markets,108,1,February,2000,"The first goal of this paper is to provide a simple and general test of the presence of asymmetric information in contractual relationships within a competitive context. We also argue that insurance data are particularly well suited to such empirical investigations. To illustrate this claim, we use data on contracts and accidents to investigate the extent of asymmetric information in the French market for automobile insurance. Using various parametric and nonparametric methods, we find no evidence for the presence of asymmetric information in this market.",Pierre‐Andre Chiappori,Bernard Salanie,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262112,Beyond Arbitrage: Good‐Deal Asset Price Bounds in Incomplete Markets,108,1,February,2000,"One often wants to value a risky payoff by reference to prices of other assets rather than by exploiting full‐fledged economic models. However, this approach breaks down if one cannot find a perfect replicating portfolio. We impose weak economic restriction to derive usefully tight bounds on asset prices in this situation. The bounds assume that investors would want to buy assets with high Sharpe ratios‐“good deals”‐as well as pure arbitrage opportunities. We show how to calculate the price bounds in one‐period, multiperiod, and continuous‐time contexts. We show that the multiperiod problem can be solved recursively as a sequence of one‐period problems. We calculate bounds in option pricing examples including infrequent trading and an option written on a nontraded event, and we use the bounds to explore the economic significance of option pricing predictions. We find that much variation in S&P 500, index option prices over time and across strike prices fits within the bounds.",John H. Cochrane,Jesus Saa‐Requejo,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262113,Reform without Losers: An Interpretation of China's Dual‐Track Approach to Transition,108,1,February,2000,"This paper develops a simple model to analyze the dual‐track approach to market liberalization as a mechanism for implementing efficient Pareto‐improving economic reform, that is, reform achieving efficiency without creating losers. The approach, based on the continued enforcement of the existing plan while simultaneously liberalizing the market, can be understood as a method for making implicit lump‐sum transfers to compensate potential losers of the reform. The model highlights the critical roles of enforcement of the plan for achieving Pareto improvement and full liberalization of the market track for achieving efficiency. We examine how the dual‐track approach has worked in product and labor market liberalization in China.",Lawrence J. Lau,Yingyi Qian,Gerard Roland,,,,
https://www.journals.uchicago.edu/doi/10.1086/262114,"Gain, Loss, and Asset Pricing",108,1,February,2000,"We develop an approach to asset pricing in incomplete markets that bridges the gap between the two fundamental approaches in finance: model‐based pricing and pricing by no arbitrage. We strengthen the absence of arbtrage assumption by precluding investment opportunities whose attractiveness to a benchmark investor exceeds a specified threshold. In our framework, the attractiveness of an investment opportunity is measured by the gain‐loss ratio. We show that a restriction on the maximum gain‐loss ratio is equivalent to a restriction on the ratio of the maximum to minimum values of the pricing kernel. By limiting the maximum gainloss ratio, we can restrict the admissible set of pricing kernels, which in turn allows us to restrict the set of prices that can be assigned to assets. We illustrate our methodology by computing price bounds for call options in a Black‐Scholes economy without intermediate trading. When we vary the maximum permitted gainloss ratio, these bounds can range from the exact prices implied by a model‐based pricing approach to the loose price bounds implied by the no‐arbitrage approach.",Antonio E. Bernardo,Olivier Ledoit,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262115,Valuing Research Leads: Bioprospecting and the Conservation of Genetic Resources,108,1,February,2000,"Bioprospecting has been touted as a source of finance for biodiversity conservation. Recent work has suggested that the bioprospecting value of the “marginal unit” of genetic resources is likely to be vanishingly small, creating essentially no conservation incentive. This result is shown to flow specifically from a stylized description of the research process as one of brute‐force testing, unaided by an organizing scientific framework. Scientific models channel research effort toward leads for which the expected productivity of discoveries is highest. Leads of unusual promise then command information rents, associated with their role in reducing the costs of search. When genetic materials are abundant, information rents are virtually unaffected by increases in the profitability of product discovery and decline as technology improvements lower search costs. Numerical simulation results suggest that, under plausible conditions, the bioprospecting value of certain genetic resources could be large enough to support market‐based conservation of biodiversity.",Gordon C. Rausser,Arthur A. Small,,,,,
https://www.journals.uchicago.edu/doi/10.1086/262116,"C. Y. Cyrus Chu, Population Dynamics: A New Economic Approach",108,1,February,2000,,Andrew D. Foster,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/323271,Prospective Deficits and the Asian Currency Crisis,109,6,December,2001,This paper argues that a principal cause of the 1997 Asian currency crisis was large prospective deficits associated with implicit bailout guarantees to failing banking systems. The expectation that these future deficits would be at least partially financed by seigniorage revenues or an inflation tax on outstanding nominal debt led to a collapse of the fixed exchange rate regimes in Asia. We articulate this view using a simple model whose key feature is that a speculative attack is inevitable once the present value of future government deficits rises. We present empirical evidence in support of the key assumptions underlying our interpretation of the crisis.,Craig Burnside,Martin Eichenbaum,Sergio Rebelo,,,,
https://www.journals.uchicago.edu/doi/10.1086/323281,How Dangerous Are Drinking Drivers?,109,6,December,2001,"We present a methodology for measuring the risks posed by drinking drivers that relies solely on readily available data on fatal crashes. The key to our identification strategy is a hidden richness inherent in two‐car crashes. Drivers with alcohol in their blood are seven times more likely to cause a fatal crash; legally drunk drivers pose a risk 13 times greater than sober drivers. The externality per mile driven by a drunk driver is at least 30 cents. At current enforcement rates the punishment per arrest for drunk driving that internalizes this externality would be equivalent to a fine of $8,000.",Steven D. Levitt,Jack Porter,,,,,
https://www.journals.uchicago.edu/doi/10.1086/323282,Resurrecting the (C)CAPM: A Cross‐Sectional Test When Risk Premia Are Time‐Varying,109,6,December,2001,This paper explores the ability of conditional versions of the CAPM and the      consumption CAPM—jointly the (C)CAPM—to explain the cross section of average stock      returns. Central to our approach is the use of the log consumption–wealth ratio as a      conditioning variable. We demonstrate that such conditional models perform far better than      unconditional specifications and about as well as the Fama‐French three‐factor      model on portfolios sorted by size and book‐to‐market characteristics. The      conditional consumption CAPM can account for the difference in returns between      low‐book‐to‐market and high‐book‐to‐market portfolios      and exhibits little evidence of residual size or book‐to‐market effects.,Martin Lettau,Sydney Ludvigson,,,,,
https://www.journals.uchicago.edu/doi/10.1086/323279,Estimating Real Income in the United States from 1888 to 1994: Correcting CPI Bias Using Engel Curves,109,6,December,2001,This paper provides the first estimates of overall CPI bias prior to the 1970s and new estimates of bias since the 1970s. It finds that annual CPI bias was −0.1 percent between 1888 and 1919 and rose to 0.7 percent between 1919 and 1935. Annual CPI bias was 0.4 percent in the 1960s and then rose to 2.7 percent between 1972 and 1982 before falling to 0.6 percent between 1982 and 1994. The findings imply that we have underestimated growth rates in true income in the 1920s and 1930s and in the 1970s.,Dora L. Costa,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/323272,"Durable Goods, Coasian Dynamics, and Uncertainty: Theory and Experiments",109,6,December,2001,"This paper presents a model in which a durable goods monopolist sells a product to two buyers. Each buyer is privately informed about his own valuation. Thus all players are imperfectly informed about market demand. We study the monopolist’s pricing behavior as players’ uncertainty regarding demand vanishes in the limit. In the limit, players are perfectly informed about the downward‐sloping demand. We show that in all games belonging to a fixed and open neighborhood of the limit game there exists a generically unique equilibrium outcome that exhibits Coasian dynamics and in which play lasts for at most two periods. A laboratory experiment shows that, consistent with our theory, outcomes in the Certain and Uncertain Demand treatments are the same. Median opening prices in both treatments are roughly at the level predicted and considerably below the monopoly price. Consistent with Coasian dynamics, these prices are lower for higher discount factors. Demand withholding, however, leads to more trading periods than predicted.",Timothy N. Cason,Tridib Sharma,,,,,
https://www.journals.uchicago.edu/doi/10.1086/323275,Coalitional Power and Public Goods,109,6,December,2001,"We study the provision of public goods when all agents have complete information and can write binding agreements. This framework is in deliberate contrast to a traditional view of the free‐rider problem based on hidden information or voluntary provision. We focus on coalition formation as a potential source of inefficiency. To this end, we develop a notion of an equilibrium coalition structure, based on the assumption that each coalition that forms does so under a rational prediction of the society‐wide coalition structure. In a simple model, we characterize the (unique) equilibrium coalition structure. Only in some cases does the equilibrium involve full cooperation, resulting in efficient provision of the public good. In other cases, the equilibrium consists of several coalitions and inefficient provision. However, the degree of inefficiency and the number of possible coalitions are bounded.",Debraj Ray,Rajiv Vohra,,,,,
https://www.journals.uchicago.edu/doi/10.1086/323283,"William D. Nordhaus and Joseph Boyer, Warming the World: Economic Models of Global Warming",109,6,December,2001,,Thomas Gale Moore,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/338091,An Early Example of the “Winner's Curse” in an Auction,109,6,December,2001,,,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/322836,Consequences of Employment Protection? The Case of the Americans with Disabilities Act,109,5,October,2001,"The Americans with Disabilities Act (ADA) requires employers to accommodate disabled workers and outlaws discrimination against the disabled in hiring, firing, and pay. Although the ADA was meant to increase the employment of the disabled, the net theoretical effects are ambiguous. For men of all working ages and women under 40, Current Population Survey data show a sharp drop in the employment of disabled workers after the ADA went into effect. Although the number of disabled individuals receiving disability transfers increased at the same time, the decline in employment of the disabled does not appear to be explained by increasing transfers alone, leaving the ADA as a likely cause. Consistent with this view, the effects of the ADA appear larger in medium‐size firms, possibly because small firms were exempt from the ADA. The effects are also larger in states with more ADA‐related discrimination charges.",Daron Acemoglu,Joshua D. Angrist,,,,,
https://www.journals.uchicago.edu/doi/10.1086/322828,Displaced Capital: A Study of Aerospace Plant Closings,109,5,October,2001,"Using equipment‐level data from aerospace plants that closed during the 1990s, this paper studies the process of moving installed physical capital to a new use. The analysis yields three results that suggest significant sectoral specificity of physical capital and substantial costs of redeploying the capital. First, other aerospace companies are overrepresented among buyers of the used capital relative to their representation in the market for new investment goods. Second, even after age‐related depreciation is taken into account, capital sells for a substantial discount relative to replacement cost; the more specialized the type of capital, the greater the discount. Yet, capital sold to other aerospace firms fetches a higher price than capital sold to industry outsiders. Finally, the process of winding down operations and selling the equipment takes several years.",Valerie A. Ramey,Matthew D. Shapiro,,,,,
