Source URL,Title,Volume,Issue,Month,Year,Abstract,Authors1,Authors2,Authors3,Authors4,Authors5,Authors6,Authors7
https://doi.org/10.1162/003355300554656,What Marshall Didn't Know: On the Twentieth Century's Contributions to Economics,Volume 115,Issue 1,February,2000,"Some of this century's many valuable contributions to economics, like macroeconomics, econometrics, and game theory, are widely recognized. However, arguably equally important is the enhanced role of empirical study permitted by more abundant data and improved methods. Also insufficiently recognized are the increased rigor and use of applied economics in public finance, regulation, corporation finance, etc., employing abstract theory and sophisticated data analysis. The striking contrast with earlier intuitively based applied economics and empirical study is illustrated. Comparison with Marshall's Principles also indicates that, except for macroeconomics, remarkably little space in today's texts deals with some ofthe rich contributions ofthis century.",William J. Baumol,,,,,,
https://doi.org/10.1162/003355300554674,Causal Parameters and Policy Analysis in Economics: A Twentieth Century Retrospective,Volume 115,Issue 1,February,2000,"The major contributions of twentieth century econometrics to knowledge were the definition of causal parameters within well-defined economic models in which agents are constrained by resources and markets and causes are interrelated, the analysis of what is required to recover causal parameters from data (the identification problem), and clarification of the role of causal parameters in policy evaluation and in forecasting the effects of policies never previously experienced. This paper summarizes the development ofthese ideas by the Cowles Commission, the response to their work by structural econometricians and VAR econometricians, and the response to structural and VAR econometrics by calibrators, advocates of natural and social experiments, and by nonparametric econometricians and statisticians.",James J. Heckman,,,,,,
https://doi.org/10.1162/003355300554683,Economic Imperialism,Volume 115,Issue 1,February,2000,"Economics is not only a social science, it is a genuine science. Like the physical sciences, economics uses a methodology that produces refutable implications and tests these implications using solid statistical techniques. In particular, economics stresses three factors that distinguish it from other social sciences. Economists use the construct of rational individuals who engage in maximizing behavior. Economic models adhere strictly to the importance of equilibrium as part of any theory. Finally, a focus on efficiency leads economists to ask questions that other social sciences ignore. These ingredients have allowed economics to invade intellectual territory that was previously deemed to be outside the discipline's realm.",Edward P. Lazear,,,,,,
https://doi.org/10.1162/003355300554692,Monetary Policy Rules and Macroeconomic Stability: Evidence and Some Theory,Volume 115,Issue 1,February,2000,"We estimate a forward-looking monetary policy reaction function for the postwar United States economy, before and after Volcker's appointment as Fed Chairman in 1979. Our results point to substantial differences in the estimated rule across periods. In particular, interest rate policy in the Volcker-Greenspan period appears to have been much more sensitive to changes in expected inflation than in the pre-Volcker period. We then compare some of the implications of the estimated rules for the equilibrium properties of inflation and output, using a simple macroeconomic model, and show that the Volcker-Greenspan rule is stabilizing.",Richard Clarida,Jordi Galí,Mark Gertler,,,,
https://doi.org/10.1162/003355300554700,Rational Debate and One-Dimensional Conflict,Volume 115,Issue 1,February,2000,"This paper studies repeated communication regarding a multidimensional collective decision in a large population. When preferences coincide but beliefs about the consequences of the various decisions diverge, it is shown, under some specific assumptions, that public communication causes the disagreement between beliefs either to vanish or to become one-dimensional at the limit. Multidimensional disagreement indeed allows for many directions of communication, including some that are orthogonal to the conflict, along which agents can communicate credibly. The possible convergence toward a one-dimensional conflict where no further communication takes place may be related to the empirically observed geometry ofthe political conflict in many countries.",David Spector,,,,,,
https://doi.org/10.1162/003355300554719,The Dynamics of Reorganization in Matching Markets: A Laboratory Experiment Motivated by a Natural Experiment,Volume 115,Issue 1,February,2000,"We create an environment in which congestion forces agents to match inefficiently early. We then introduce one of two centralized clearinghouse mechanisms. One of these has been successfully used to halt this kind of unraveling in a number of labor markets, while the other has failed. When it is costly for firms and workers to be mismatched compared with the costs of matching early, the experimental observations reproduce the field observations. Furthermore, the experiment permits us to observe the transition between a decentralized and a centralized market, both when the centralized market fails to control unraveling and when it succeeds, at a level of detail unavailable in field data.",John H. Kagel,Alvin E. Roth,,,,,
https://doi.org/10.1162/003355300554728,Economic Profitability Versus Ecological Entropy,Volume 115,Issue 1,February,2000,There is a long-standing trade-off in bioculture between concentrating on high-yield varieties and maintaining sufficient diversity to lower the risks of catastrophic infection. The paper uses a simple ecology-based model of endogenous disease to indicate how a local decision to plant more of a widely grown crop creates negative externalities by increasing the probability that new pathogens will evolve to attack the crop globally. Society's basic issue concerns where to locate on an efficiency frontier between economic profitability and a standard formula for ecological entropy-proved here to be a rigorous measure of “generalized resistance” to crop-ecosystem failure.,Martin L. Weitzman,,,,,,
https://doi.org/10.1162/003355300554737,The Nonneutrality of Monetary Policy with Large Price or Wage Setters,Volume 115,Issue 1,February,2000,"Monetary rules matter for the equilibrium rate of employment when the number of price-wage setters is small, even when assuming rational expectations, complete information, central bank precommitment, and absence of nominal rigidities. If the central bank is nonaccommodating, sufficiently large unions, bargaining independently, have an incentive to moderate sectoral money wages, and thereby expected real wages. The result is an increase in the real money supply, and hence higher demand and employment. This does not hold with accommodating monetary policy since unions' wage decisions cannot then affect the real money supply. A similar argument holds for large monopolistically competitive price setters.",David Soskice,Torben Iversen,,,,,
https://doi.org/10.1162/003355300554746,Resolving Indeterminacy in Dynamic Settings: The Role of Shocks,Volume 115,Issue 1,February,2000,"This paper shows that the phenomenon of multiple equilibria can be fragile to the introduction of aggregate shocks. We examine a standard dynamic model of sectoral choice with external increasing returns. Without shocks, the outcome is indeterminate: there are multiple rational expectations equilibria. We then introduce shocks in the form of a parameter that follows a Brownian motion and affects relative productivity in the two sectors. We assume that the parameter can reach values at which working in either sector becomes a dominant choice. A unique equilibrium emerges; for any path of the random parameter, there is a unique path that the economy must follow. There is no role for multiple, self-fulfilling prophecies or sunspots.",David Frankel,Ady Pauzner,,,,,
https://doi.org/10.1162/003355300554665,Policy Boards and Policy Smoothing,Volume 115,Issue 1,February,2000,"Partisan politics and random election outcomes generate policy uncertainty and partisan business cycles. To reduce policy uncertainty, society must design the policy-making environment to overcome electoral uncertainty and partisanship. I show that delegating policy to an independent policy board with discretionary powers will produce substantial policy smoothing and lower policy uncertainty relative to a simple model in which elected officials set policy. Board members are chosen in a partisan, noncooperative environment; yet in the benchmark model, policy variability is eliminated, and the cooperative bargaining solution is replicated.",Christopher J. Waller,,,,,,
https://doi.org/10.1162/003355300554755,Efficient Auctions,Volume 115,Issue 2,May,2000,"We exhibit an efficient auction (an auction that maximizes surplus conditional on all available information). For private values, the Vickrey auction (for one good) or its Groves-Clarke extension (for multiple goods) is efficient. We show that the Vickrey and Groves-Clarke auctions can be generalized to attain efficiency when there are common values, if each buyer's information can be represented as a one-dimensional signal. When a buyer's information is multidimensional, no auction is generally efficient. Nevertheless, in a broad class of cases, our auction is constrained-efficient in the sense of being efficient subject to incentive constraints.",Partha Dasgupta,Eric Maskin,,,,,
https://doi.org/10.1162/003355300554809,"Land Reform, Poverty Reduction, and Growth: Evidence from India",Volume 115,Issue 2,May,2000,"In recent times there has been a renewed interest in relationships between redistribution, growth, and welfare. Land reforms in developing countries are often aimed at improving the poor's access to land, although their effectiveness has often been hindered by political constraints on implementation. In this paper we use panel data on the sixteen main Indian states from 1958 to 1992 to consider whether the large volume of legislated land reforms have had an appreciable impact on growth and poverty. We argue that such land reforms have been associated with poverty reduction.",Timothy Besley,Robin Burgess,,,,,
https://doi.org/10.1162/003355300554818,Estimating the Labor Market Signaling Value of the GED,Volume 115,Issue 2,May,2000,"This paper tests the labor market signaling hypothesis for the General Educational Development (GED) equivalency credential. Using a unique data set containing GED test scores and Social Security Administration (SSA) earnings data, we exploit variation in GED status generated by differential state GED passing standards to identify the signaling value of the GED, net of human capital effects. Our results indicate that the GED signal increases the earnings of young white dropouts by 10 to 19 percent. We find no statistically significant effects for minority dropouts.",John H. Tyler,Richard J. Murnane,John B. Willett,,,,
https://doi.org/10.1162/003355300554827,"Ability-Biased Technological Transition, Wage Inequality, and Economic Growth",Volume 115,Issue 2,May,2000,"This paper develops a growth model characterized by ability-biased technological transition in which the evolution of technology, education attainment, and wage inequality is consistent with the observed pattern in the United States and other advanced countries over the past several decades. It argues that an increase in the rate of technological progress raises the return to ability and simultaneously generates an increase in wage inequality between and within groups of skilled and unskilled workers, an increase in average wages of skilled workers, a temporary decline in average wages of unskilled workers, an increase in education, and a productivity transitory slowdown.",Oded Galor,Omer Moav,,,,,
https://doi.org/10.1162/003355300554836,Electoral Competition Under the Threat of Political Unrest,Volume 115,Issue 2,May,2000,"We study elections in which one party (the strong party) controls a source of political unrest; e.g., this party could instigate riots if it lost the election. We show that the strong party is more likely to win the election when there is less information about its ability to cause unrest. This is because when the weak party is better informed, it can more reliably prevent political unrest by implementing a “centrist” policy. When there is uncertainty over the credibility of the threat, “posturing” by the strong party leads to platform divergence.",Matthew Ellman,Leonard Wantchekon,,,,,
https://doi.org/10.1162/003355300554845,The Demand for Monitoring Technologies: The Case of Trucking,Volume 115,Issue 2,May,2000,"This paper examines the demand for on-board computers in trucking, distinguishing between their incentive- and resource-allocation-improving capabilities. I find that monitoring's incentive benefits are high when perquisite-taking is attractive to drivers, driver effort is important, and verifying drivers' actions to insurers is valuable. These results are consistent with agency theory and suggest that networking applications will raise the productivity and pay of difficult-toevaluate workers. I also find that monitoring's benefits are disproportionately resource-allocation-related when managerial decisions are least constrained. This suggests that networking applications' monitoring capabilities raise the returns to delegation when resource allocation decisions are routine and lower them when they are not.",Thomas N. Hubbard,,,,,,
https://doi.org/10.1162/003355300554854,In a World Without Borders: The Impact of Taxes on Internet Commerce,Volume 115,Issue 2,May,2000,"The rapid rise in sales over the Internet and the fact that most Internet buyers pay no sales tax has ignited a considerable debate over taxes and the Internet. This paper uses new data on the purchase decisions of approximately 25,000 online users to examine the effect of local sales taxes on Internet commerce. The results suggest that, controlling for observable characteristics, people living in high sales taxes locations are significantly more likely to buy online. The results are quite robust and cannot be explained by unobserved technological sophistication, shopping costs, or other alternative explanations. The magnitudes in the paper suggest that applying existing sales taxes to Internet commerce might reduce the number of online buyers by up to 24 percent.",Austan Goolsbee,,,,,,
https://doi.org/10.1162/003355300554863,Is Hospital Competition Socially Wasteful?,Volume 115,Issue 2,May,2000,"We study the consequences of hospital competition for Medicare beneficiaries' heart attack care from 1985 to 1994. We examine how relatively exogenous determinants of hospital choice such as travel distances influence the competitiveness of hospital markets, and how hospital competition interacts with the influence of managed-care organizations to affect the key determinants of social welfare—expenditures on treatment and patient health outcomes. In the 1980s the welfare effects of competition were ambiguous; but in the 1990s competition unambiguously improves social welfare. Increasing HMO enrollment over the sample period partially explains the dramatic change in the impact of hospital competition.",Daniel P. Kessler,Mark B. McClellan,,,,,
https://doi.org/10.1162/003355300554872,Are Recessions Good for Your Health?,Volume 115,Issue 2,May,2000,"This study investigates the relationship between economic conditions and health. Total mortality and eight of the ten sources of fatalities examined are shown to exhibit a procyclical fluctuation, with suicides representing an important exception. The variations are largest for those causes and age groups where behavioral responses are most plausible, and there is some evidence that the unfavorable health effects of temporary upturns are partially or fully offset if the economic growth is long-lasting. An accompanying analysis of micro data indicates that smoking and obesity increase when the economy strengthens, whereas physical activity is reduced and diet becomes less healthy.",Christopher J. Ruhm,,,,,,
https://doi.org/10.1162/003355300554764,Substitution and Dropout Bias in Social Experiments: A Study of an Influential Social Experiment,Volume 115,Issue 2,May,2000,"This paper considers the interpretation of evidence from social experiments when persons randomized out of a program being evaluated have good substitutes for it, and when persons randomized into a program drop out to pursue better alternatives. Using data from an experimental evaluation of a classroom training program, we document the empirical importance of control group substitution and treatment group dropping out. Evidence that one program is ineffective relative to close substitutes is not evidence that the type of service provided by all of the programs is ineffective, although that is the way experimental evidence is often interpreted.",James Heckman,Neil Hohmann,Jeffrey Smith,Michael Khoo,,,
https://doi.org/10.1162/003355300554773,Investment-Cash Flow Sensitivities are Useful: A Comment on Kaplan and Zingales*,Volume 115,Issue 2,May,2000,"A recent paper in this Journal by Kaplan and Zingales reexamines a subset of firms from work of Fazzari, Hubbard, and Petersen and criticizes the usefulness of investment-cash flow sensitivities for detecting financing constraints. We show that the Kaplan and Zingales theoretical model fails to capture the approach employed in the literature and thus does not provide an effective critique. Moreover, we describe why their empirical classification system is flawed in identifYing both whether firms are constrained and the relative degree of constraints across firm groups. We conclude that their results do not support their conclusions about the usefulness of investment-cash flow sensitivities.",Steven M. Fazzari,R. Glenn Hubbard,Bruce C. Petersen,,,,
https://doi.org/10.1162/003355300554782,Investment-Cash Flow Sensitivities Are Not Valid Measures of Financing Constraints,Volume 115,Issue 2,May,2000,"Work by Kaplan and Zingales provides both theoretical arguments and empirical evidence that investment-cash flow sensitivities are not good indicators of financing constraints. Fazzari, Hubbard, and Petersen [this Journal] criticize those findings. In this note we explain how the Fazzari et al. criticisms are either very supportive of the claims in earlier work by Kaplan and Zingales or incorrect. We conclude with a discussion of unanswered questions.",Steven N. Kaplan,Luigi Zingales,,,,,
https://doi.org/10.1162/003355300554881,Economics and Identity,Volume 115,Issue 3,August,2000,"This paper considers how identity, a person's sense of self, affects economic outcomes. We incorporate the psychology and sociology of identity into an economic model of behavior. In the utility function we propose, identity is associated with different social categories and how people in these categories should behave. We then construct a simple game-theoretic model showing how identity can affect individual interactions. The paper adapts these models to gender discrimination in the workplace, the economics of poverty and social exclusion, and the household division of labor. In each case, the inclusion of identity substantively changes conclusions of previous economic analysis.",George A. Akerlof,Rachel E. Kranton,,,,,
https://doi.org/10.1162/003355300554908,An Economic Analysis of a Drug-Selling Gang's Finances,Volume 115,Issue 3,August,2000,"We use a unique data set detailing the financial activities of a drug-selling street gang to analyze gang economics. On average, earnings in the gang are somewhat above the legitimate labor market alternative. The enormous risks of drug selling, however, more than offset this small wage premium. Compensation within the gang is highly skewed, and the prospect of future riches, not current wages, is the primary economic motivation. The gang engages in repeated gang wars and sometimes prices below marginal cost. Our results suggest that economic factors alone are unlikely to adequately explain individual participation in the gang or gang behavior.",Steven D. Levitt,Sudhir Alladi Venkatesh,,,,,
https://doi.org/10.1162/003355300554917,Pay Enough or Don't Pay at All,Volume 115,Issue 3,August,2000,"Economists usually assume that monetary incentives improve performance, and psychologists claim that the opposite may happen. We present and discuss a set of experiments designed to test these contrasting claims.",Uri Gneezy,Aldo Rustichini,,,,,
https://doi.org/10.1162/003355300554926,Measuring Trust,Volume 115,Issue 3,August,2000,"We combine two experiments and a survey to measure trust and trustworthiness—two key components of social capital. Standard attitudinal survey questions about trust predict trustworthy behavior in our experiments much better than they predict trusting behavior. Trusting behavior in the experiments is predicted by past trusting behavior outside of the experiments. When individuals are closer socially, both trust and trustworthiness rise. Trustworthiness declines when partners are of different races or nationalities. High status individuals are able to elicit more trustworthiness in others.",Edward L. Glaeser,David I. Laibson,José A. Scheinkman,Christine L. Soutter,,,
https://doi.org/10.1162/003355300554935,Participation in Heterogeneous Communities,Volume 115,Issue 3,August,2000,"This paper studies what determines group formation and the degree of participation when the population is heterogeneous, both in terms of income and race or ethnicity. We are especially interested in whether and how much the degree of heterogeneity in communities influences the amount of participation in different types of groups. Using survey data on group membership and data on U. S. localities, we find that, after controlling for many individual characteristics, participation in social activities is significantly lower in more unequal and in more racially or ethnically fragmented localities. We also find that those individuals who express views against racial mixing are less prone to participate in groups the more racially heterogeneous their community is. These results are consistent with our model of group formation.",Alberto Alesina,Eliana La Ferrara,,,,,
https://doi.org/10.1162/003355300554944,"Sect, Subsidy, and Sacrifice: An Economist's View of Ultra-Orthodox Jews",Volume 115,Issue 3,August,2000,"Israeli Ultra-Orthodox men study full-time in yeshiva until age 40 on average. Why do fathers with families in poverty choose yeshiva over work? Draft deferments subsidize yeshiva attendance, yet attendance typically continues long after exemption. Fertility rates are high (TFR = 7.6) and rising. A social interaction approach explains these anomalies. Yeshiva attendance signals commitment to the community, which provides mutual insurance to members. Prohibitions strengthen communities by effectively taxing real wages, inducing high fertility. Historically, the incursion of markets into traditional communities produces Ultra-Orthodoxy. Subsidies induce dramatic reductions in labor supply and unparalleled increases in fertility, illustrating extreme responses social groups may have to interventions.",Eli Berman,,,,,,
https://doi.org/10.1162/003355300554953,"“Beyond the Melting Pot”: Cultural Transmission, Marriage, and the Evolution of Ethnic and Religious Traits",Volume 115,Issue 3,August,2000,"This paper presents an economic analysis of the intergenerational transmission of ethnic and religious traits through family socialization and marital segregation decisions. Frequency of intragroup marriage (homogamy), as well as socialization rates of religious and ethnic groups, depend on the group's share of the population: minority groups search more intensely for homogamous mates, and spend more resources to socialize their offspring. This pattern generally induces a dynamics of the distribution of ethnic and religious traits which converges to a culturally heterogeneous stationary population. Existing empirical evidence bearing directly and indirectly on the implications of the model is discussed.",Alberto Bisin,Thierry Verdier,,,,,
https://doi.org/10.1162/003355300554962,Reputation Effects and the Limits of Contracting: A Study of the Indian Software Industry,Volume 115,Issue 3,August,2000,"This paper examines evidence of the role that reputation plays in determining contractual outcomes. We conduct an empirical analysis of the Indian customized software industry, using a data set we collected containing detailed information on 230 projects carried out by 125 software firms. We propose a model ofthe industry where reputation determines contractual outcomes. The evidence supports the view that reputation matters. Ex ante contracts, as well as the outcome after ex post renegotiation, vary with firms' characteristics plausibly associated with reputation. This holds after controlling for project, client, and firm characteristics.",Abhijit V. Banerjee,Esther Duflo,,,,,
https://doi.org/10.1162/003355300554971,Network Effects and Welfare Cultures,Volume 115,Issue 3,August,2000,We empirically examine the role of social networks in welfare participation using data on language spoken at home to better infer networks within an area. Our empirical strategy asks whether being surrounded by others who speak the same language increases welfare use more for those from high welfare-using language groups. This methodology allows us to include local area and language group fixed effects and to control for the direct effect of being surrounded by one's language group; these controls eliminate many ofthe problems in previous studies. The results strongly confirm the importance of networks in welfare participation.,Marianne Bertrand,Erzo F. P. Luttmer,Sendhil Mullainathan,,,,
https://doi.org/10.1162/003355300554890,Work Environment and Individual Background: Explaining Regional Shirking Differentials in a Large Italian Firm*,Volume 115,Issue 3,August,2000,"The prevalence of shirking within a large Italian bank appears to be characterized by significant regional differentials. In particular, absenteeism and misconduct episodes are substantially more prevalent in the south. We consider a number of potential explanations for this fact: different individual backgrounds; group-interaction effects; sorting of workers across regions; differences in local attributes; different hiring policies; and discrimination against southern workers. Our analysis suggests that individual backgrounds, group-interaction effects, and sorting effects contribute to explaining the north-south shirking differential. None of the other explanations appears to be of first-order importance.",Andrea Ichino,Giovanni Maggi,,,,,
https://doi.org/10.1162/003355300555024,The Razor's Edge: Distortions and Incremental Reform in the People's Republic of China,Volume 115,Issue 4,November,2000,"In a partially reformed economy, distortions beget distortions. Segments of the economy that are freed from centralized control respond to the rent-seeking opportunities implicit in the remaining distortions of the economy. The battle to capture, and then protect, these rents leads to the creation of new distortions, even as the reform process tries to move forward. In this paper I illustrate this idea with a study of the People's Republic of China. Under the plan, prices were skewed so as to concentrate profits, and hence revenue, in industry. As control over factor allocations was loosened, local governments throughout the economy sought to capture these rents by developing high margin industries. Continued reform, and growing interregional competition between duplicative industries, threatened the profitability of these industrial structures, leading local governments to impose a variety of interregional barriers to trade. Thus, the reform process led to the fragmentation of the domestic market and the distortion of regional production away from patterns of comparative advantage.",Alwyn Young,,,,,,
https://doi.org/10.1162/003355300555033,Current Accounts in Debtor and Creditor Countries,Volume 115,Issue 4,November,2000,"What is the current account response to transitory income shocks such as temporary changes in the terms of trade, transfers from abroad, or fluctuations in production? We propose this new rule: the current account response equals the saving generated by the shock multiplied by the country's share of foreign assets in total assets. This rule implies that favorable shocks lead to deficits (surpluses) in debtor (creditor) countries. This rule is a natural implication of the intertemporal approach to the current account if investment risk is high and diminishing returns are weak. Evidence from industrial countries broadly supports this rule.",Aart Kraay,Jaume Ventura,,,,,
https://doi.org/10.1162/003355300555042,"Why Did the West Extend the Franchise? Democracy, Inequality, and Growth in Historical Perspective",Volume 115,Issue 4,November,2000,"During the nineteenth century most Western societies extended voting rights, a decision that led to unprecedented redistributive programs. We argue that these political reforms can be viewed as strategic decisions by the political elite to prevent widespread social unrest and revolution. Political transition, rather than redistribution under existing political institutions, occurs because current transfers do not ensure future transfers, while the extension of the franchise changes future political equilibria and acts as a commitment to redistribution. Our theory also offers a novel explanation for the Kuznets curve in many Western economies during this period, with the fall in inequality following redistribution due to democratization.",Daron Acemoglu,James A. Robinson,,,,,
https://doi.org/10.1162/003355300555051,Creative Destruction and Firm Organization Choice,Volume 115,Issue 4,November,2000,"Firms' organizational choices are influenced by external conditions such as the instability of the product market. In order to address this issue in a macroeconomic perspective, we embed the firm's choice of organizational structure in a model of growth through creative destruction, which induces endogenous market volatility. We find that an increasing supply of skill or globalization may increase the rate of creative destruction, the skill premium, and the skilled wages, and it may depress the unskilled wages. We use an original data set to test the empirical relevance of our theory.",David Thesmar,Mathias Thoenig,,,,,
https://doi.org/10.1162/003355300555060,The Effects of Class Size on Student Achievement: New Evidence from Population Variation,Volume 115,Issue 4,November,2000,I identify the effects of class size on student achievement using longitudinal variation in the population associated with each grade in 649 elementary schools. I use variation in class size driven by idiosyncratic variation in the population. I also use discrete jumps in class size that occur when a small change in enrollment triggers a maximum or minimum class size rule. The estimates indicate that class size does not have a statistically significant effect on student achievement. I rule out even modest effects (2 to 4 percent of a standard deviation in scores for a 10 percent reduction in class size).,Caroline M. Hoxby,,,,,,
https://doi.org/10.1162/003355300555079,"Power Couples: Changes in the Locational Choice of the College Educated, 1940–1990",Volume 115,Issue 4,November,2000,"College educated couples are increasingly located in large metropolitan areas. These areas were home to 32 percent of all college educated couples in 1940, 39 percent in 1970, and 50 percent in 1990. We investigate whether this trend can be explained by increasing urbanization of the college educated or the growth of dual career households and the resulting severity of the colocation problem. We argue that the latter explanation is the primary one. Smaller cities may therefore experience reduced inflows of human capital relative to the past and thus become poorer.",Dora L. Costa,Matthew E. Kahn,,,,,
https://doi.org/10.1162/003355300555088,Different Paths to Free Trade: The Gains from Regionalism,Volume 115,Issue 4,November,2000,"We compare free trade reached through expanding regional trading blocs to free trade accomplished by multilateral negotiation. With sunk costs, the outcomes are different. Trade in an imperfectly competitive good flows disproportionately more between the original members of a regional agreement even after free trade is reached. They secure a higher welfare level from regionalism than from free trade achieved multilaterally; nonmembers, however, reach a lower welfare level. A surprising result is that world welfare during free trade is greater when it is achieved by the regional path. We conclude with some empirical evidence from the European Union that is consistent with the model.",Caroline Freund,,,,,,
https://doi.org/10.1162/003355300555097,Hospital Ownership and Public Medical Spending,Volume 115,Issue 4,November,2000,"The hospital market is served by firms that are private for-profit, private not-for-profit, and government-owned and operated. I use a plausibly exogenous change in hospital financing that was intended to improve medical care for the poor to test three theories of organizational behavior. I find that the critical difference between the three types of hospitals is caused by the soft budget constraint of government-owned institutions. The decision-makers in private not-for-profit hospitals are just as responsive to financial incentives and are no more altruistic than their counterparts in profit-maximizing facilities. My final set of results suggests that the significant increase in public medical spending examined in this paper has not improved health outcomes for the indigent.",Mark G. Duggan,,,,,,
https://doi.org/10.1162/003355300554999,What Do We Know about Macroeconomics that Fisher and Wicksell Did Not?,Volume 115,Issue 4,November,2000,"This essay argues that the history of macroeconomics during the twentieth century can be divided into three epochs. Pre-1940: a period of exploration, during which all the right ingredients were developed. But also a period where confusion reigned, because of the lack of an integrated framework. From 1940 to 1980: a period during which an integrated framework was developed—from the IS-LM to dynamic general equilibrium models. But a construction with an Achilles'heel, too casual a treatment of imperfections, leading to a crisis in the late 1970s. Since 1980: a new period of exploration, focused on the role of imperfections in macroeconomics. Exploration often feels like confusion. But behind it is one of the most productive periods of research in macroeconomics.",Olivier Blanchard,,,,,,
https://doi.org/10.1162/003355300555006,Walrasian Economics in Retrospect,Volume 115,Issue 4,November,2000,"Two basic tenets of the Walrasian model, behavior based on self-interested exogenous preferences and complete and costless contracting have recently come under critical scrutiny. First, social norms and psychological dispositions extending beyond the selfish motives of Homo economicus may have an important bearing on outcomes, even in competitive markets. Second, market outcomes depend on strategic interactions in which power in the political sense is exercised. It follows that economics must become more behavioral and more institutional. We can return to these themes of the classical tradition, now equipped with the more powerful mathematical tools developed over the past century.",Samuel Bowles,Herbert Gintis,,,,,
https://doi.org/10.1162/003355300555015,The Contributions of the Economics of Information to Twentieth Century Economics,Volume 115,Issue 4,November,2000,"In the field of economics, perhaps the most important break with the past—one that leaves open huge areas for future work—lies in the economics of information. It is now recognized that information is imperfect, obtaining information can be costly, there are important asymmetries of information, and the extent of information asymmetries is affected by actions of firms and individuals. This recognition deeply affects the understanding of wisdom inherited from the past, such as the fundamental welfare theorem and some of the basic characterization of a market economy, and provides explanations of economic and social phenomena that otherwise would be hard to understand.",Joseph E. Stiglitz,,,,,,
https://doi.org/10.1162/003355301556310,Prospect Theory and Asset Prices,Volume 116,Issue 1,February,2001,"We study asset prices in an economy where investors derive direct utility not only from consumption but also from fluctuations in the value of their financial wealth. They are loss averse over these fluctuations, and the degree of loss aversion depends on their prior investment performance. We find that our framework can help explain the high mean, excess volatility, and predictability of stock returns, as well as their low correlation with consumption growth. The design of our model is influenced by prospect theory and by experimental evidence on how prior outcomes affect risky choice.",Nicholas Barberis,Ming Huang,Tano Santos,,,,
https://doi.org/10.1162/003355301556347,Psychological Expected Utility Theory and Anticipatory Feelings,Volume 116,Issue 1,February,2001,We extend expected utility theory to situations in which agents experience feelings of anticipation prior to the resolution of uncertainty. We show how these anticipatory feelings may result in time inconsistency. We provide an example from portfolio theory to illustrate the potential impact of anticipation on asset prices.,Andrew Caplin,John Leahy,,,,,
https://doi.org/10.1162/003355301556356,A Cue-Theory of Consumption,Volume 116,Issue 1,February,2001,"Psychological experiments demonstrate that repeated pairings of a cue and a consumption good eventually create cue-based complementarities: the presence of the cue raises the marginal utility derived from consumption. In this paper, such dynamic preferences are embedded in a rational choice model. Behavior that arises from this model is characterized by endogenous cue sensitivities, costly cue-management, commitment, and cue-based spikes in impatience. The model is used to understand addictive/habit-forming behaviors and marketing. The model explains why preferences change rapidly from moment to moment, why temptations should sometimes be avoided, and how firms package and position goods.",David Laibson,,,,,,
https://doi.org/10.1162/003355301556365,Choice and Procrastination,Volume 116,Issue 1,February,2001,"Recent models of procrastination due to self-control problems assume that a procrastinator considers just one option and is unaware of her self-control problems. We develop a model where a person chooses from a menu of options and is partially aware of her self-control problems. This menu model replicates earlier results and generates new ones. A person might forgo completing an attractive option because she plans to complete a more attractive but never-to-be-completed option. Hence, providing a nonprocrastinator additional options can induce procrastination, and a person may procrastinate worse pursuing important goals than unimportant ones.",Ted O'Donoghue,Matthew Rabin,,,,,
https://doi.org/10.1162/003355301556374,Status in Markets,Volume 116,Issue 1,February,2001,"This project tests for the effect of social status in a laboratory experimental market. We consider a special “box design” market in which a vertical overlap in supply and demand ensure that there are multiple equilibrium prices. We manipulate the relative social status of our subjects by awarding high status to a subset of the group based on one of two procedures. In the first, a subject's score on a trivia quiz determines his or her status; in another, subjects are assigned randomly to a higher-status or lower-status group. In both treatments we find that average prices are higher in markets where higher-status sellers face lowerstatus buyers, and lower when buyers have higher status than sellers. Across all sessions, the higher-status side of the market captures a greater share of the surplus, earning significantly more than their lower-status counterparts.",Sheryl Ball,Catherine Eckel,Philip J. Grossman,William Zame,,,
https://doi.org/10.1162/003355301556383,A Simple Model of Voice,Volume 116,Issue 1,February,2001,"We think of voice as a means of information aggregation within groups operating in a variety of settings. We explore how the characteristics of groups and their leaders influence voice. In relatively homogeneous groups, members farthest away from the leader have the best incentives to provide information, and their voice tends to moderate policy decisions. In large heterogeneous groups where leaders cannot identifY individual members, the possibilities for informational exchange are severely limited, and any communication that exists pushes policies farther to the extreme.",Abhijit Banerjee,Rohini Somanathan,,,,,
https://doi.org/10.1162/003355301556392,Institutional Investors and Equity Prices,Volume 116,Issue 1,February,2001,"This paper analyzes institutional investors' demand for stock characteristics and the implications of this demand for stock prices and returns. We find that “large” institutional investors nearly doubled their share of the stock market from 1980 to 1996. Overall, this compositional shift tends to increase demand for the stock of large companies and decrease demand for the stock of small companies. The compositional shift can, by itself, account for a nearly 50 percent increase in the price oflarge-company stock relative to small-company stock and can explain part of the disappearance of the historical small-company stock premium.",Paul A. Gompers,Andrew Metrick,,,,,
